GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area Name,Total mid-March employees,Total annual payroll,Total number of establishments
"G0100010","1986","Alabama","01","Autauga","001","Autauga, AL",4941,79189000,497
"G0100030","1986","Alabama","01","Baldwin","003","Baldwin, AL",18824,237765000,2164
"G0100050","1986","Alabama","01","Barbour","005","Barbour, AL",6005,80146000,492
"G0100070","1986","Alabama","01","Bibb","007","Bibb, AL",2987,35663000,247
"G0100090","1986","Alabama","01","Blount","009","Blount, AL",4387,50588000,481
"G0100110","1986","Alabama","01","Bullock","011","Bullock, AL",1739,19731000,162
"G0100130","1986","Alabama","01","Butler","013","Butler, AL",5734,71591000,422
"G0100150","1986","Alabama","01","Calhoun","015","Calhoun, AL",29421,419501000,2164
"G0100170","1986","Alabama","01","Chambers","017","Chambers, AL",11447,167038000,555
"G0100190","1986","Alabama","01","Cherokee","019","Cherokee, AL",2684,31967000,276
"G0100210","1986","Alabama","01","Chilton","021","Chilton, AL",4858,61445000,542
"G0100230","1986","Alabama","01","Choctaw","023","Choctaw, AL",4590,104511000,314
"G0100250","1986","Alabama","01","Clarke","025","Clarke, AL",6516,85659000,618
"G0100270","1986","Alabama","01","Clay","027","Clay, AL",2477,30076000,208
"G0100290","1986","Alabama","01","Cleburne","029","Cleburne, AL",1995,26699000,155
"G0100310","1986","Alabama","01","Coffee","031","Coffee, AL",9600,118034000,847
"G0100330","1986","Alabama","01","Colbert","033","Colbert, AL",15809,283979000,1199
"G0100350","1986","Alabama","01","Conecuh","035","Conecuh, AL",2429,29497000,235
"G0100370","1986","Alabama","01","Coosa","037","Coosa, AL",1379,20822000,128
"G0100390","1986","Alabama","01","Covington","039","Covington, AL",10369,129488000,858
"G0100410","1986","Alabama","01","Crenshaw","041","Crenshaw, AL",2571,30192000,225
"G0100430","1986","Alabama","01","Cullman","043","Cullman, AL",14567,213642000,1260
"G0100450","1986","Alabama","01","Dale","045","Dale, AL",7443,87308000,693
"G0100470","1986","Alabama","01","Dallas","047","Dallas, AL",13757,183422000,1038
"G0100490","1986","Alabama","01","DeKalb","049","De Kalb, AL",13338,180860000,971
"G0100510","1986","Alabama","01","Elmore","051","Elmore, AL",6155,77721000,674
"G0100530","1986","Alabama","01","Escambia","053","Escambia, AL",9266,133917000,803
"G0100550","1986","Alabama","01","Etowah","055","Etowah, AL",28029,485526000,1907
"G0100570","1986","Alabama","01","Fayette","057","Fayette, AL",4285,63980000,314
"G0100590","1986","Alabama","01","Franklin","059","Franklin, AL",6840,89382000,531
"G0100610","1986","Alabama","01","Geneva","061","Geneva, AL",4367,53771000,373
"G0100630","1986","Alabama","01","Greene","063","Greene, AL",1311,15528000,150
"G0100650","1986","Alabama","01","Hale","065","Hale, AL",1839,21393000,206
"G0100670","1986","Alabama","01","Henry","067","Henry, AL",3255,42281000,277
"G0100690","1986","Alabama","01","Houston","069","Houston, AL",29763,461270000,2305
"G0100710","1986","Alabama","01","Jackson","071","Jackson, AL",9340,149169000,759
"G0100730","1986","Alabama","01","Jefferson","073","Jefferson, AL",289159,5465435000,16572
"G0100750","1986","Alabama","01","Lamar","075","Lamar, AL",5311,71146000,291
"G0100770","1986","Alabama","01","Lauderdale","077","Lauderdale, AL",18338,250362000,1698
"G0100790","1986","Alabama","01","Lawrence","079","Lawrence, AL",4187,89052000,329
"G0100810","1986","Alabama","01","Lee","081","Lee, AL",22002,342278000,1437
"G0100830","1986","Alabama","01","Limestone","083","Limestone, AL",11990,256397000,746
"G0100850","1986","Alabama","01","Lowndes","085","Lowndes, AL",907,13358000,127
"G0100870","1986","Alabama","01","Macon","087","Macon, AL",4156,44655000,250
"G0100890","1986","Alabama","01","Madison","089","Madison, AL",86232,1588042000,5012
"G0100910","1986","Alabama","01","Marengo","091","Marengo, AL",4782,73503000,432
"G0100930","1986","Alabama","01","Marion","093","Marion, AL",8999,121294000,511
"G0100950","1986","Alabama","01","Marshall","095","Marshall, AL",21091,288909000,1542
"G0100970","1986","Alabama","01","Mobile","097","Mobile, AL",114163,1961797000,8448
"G0100990","1986","Alabama","01","Monroe","099","Monroe, AL",6116,102617000,406
"G0101010","1986","Alabama","01","Montgomery","101","Montgomery, AL",80797,1322792000,5165
"G0101030","1986","Alabama","01","Morgan","103","Morgan, AL",30635,532313000,2251
"G0101050","1986","Alabama","01","Perry","105","Perry, AL",2273,23916000,188
"G0101070","1986","Alabama","01","Pickens","107","Pickens, AL",2869,34876000,363
"G0101090","1986","Alabama","01","Pike","109","Pike, AL",6451,84580000,565
"G0101110","1986","Alabama","01","Randolph","111","Randolph, AL",3800,50586000,343
"G0101130","1986","Alabama","01","Russell","113","Russell, AL",8074,111886000,773
"G0101150","1986","Alabama","01","St Clair","115","St. Clair, AL",5306,68632000,591
"G0101170","1986","Alabama","01","Shelby","117","Shelby, AL",21167,378900000,1326
"G0101190","1986","Alabama","01","Sumter","119","Sumter, AL",3064,40969000,248
"G0101210","1986","Alabama","01","Talladega","121","Talladega, AL",16455,264351000,1143
"G0101230","1986","Alabama","01","Tallapoosa","123","Tallapoosa, AL",14410,206685000,695
"G0101250","1986","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",37461,612338000,2968
"G0101270","1986","Alabama","01","Walker","127","Walker, AL",15663,279945000,1301
"G0101290","1986","Alabama","01","Washington","129","Washington, AL",2894,70272000,228
"G0101310","1986","Alabama","01","Wilcox","131","Wilcox, AL",2717,51247000,274
"G0101330","1986","Alabama","01","Winston","133","Winston, AL",5997,79574000,455
"G0109990","1986","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",2383,50753000,83
"G0200100","1986","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",782,13942000,78
"G0200200","1986","Alaska","02","Anchorage","020","Anchorage, AK",85147,2258752000,7152
"G0200500","1986","Alaska","02","Bethel","050","Bethel, AK",1474,22142000,180
"G0200600","1986","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",180,9528000,43
"G0200700","1986","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",813,22486000,111
"G0200900","1986","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",16482,380588000,1893
"G0201000","1986","Alaska","02","Haines","100","Haines, AK",336,7602000,86
"G0201100","1986","Alaska","02","Juneau","110","Juneau, AK",6341,128961000,841
"G0201220","1986","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",7229,172614000,1199
"G0201300","1986","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",4324,122051000,461
"G0201400","1986","Alaska","02","Kobuk","140","Kobuk, AK",672,15815000,68
"G0201500","1986","Alaska","02","Kodiak Island","150","Kodiak Island, AK",2606,55910000,338
"G0201700","1986","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",4755,92917000,825
"G0201800","1986","Alaska","02","Nome","180","Nome, AK",1082,24457000,141
"G0201850","1986","Alaska","02","North Slope","185","North Slope, AK",910,26504000,85
"G0202010","1986","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",955,20780000,78
"G0202200","1986","Alaska","02","Sitka","220","Sitka, AK",2121,47170000,318
"G0202310","1986","Alaska","02","Skagway-Yakutat-Angoon","231","Skagway-Yakutat-Angoon, AK",512,13209000,111
"G0202400","1986","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",403,7424000,109
"G0202610","1986","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",1394,44617000,252
"G0202700","1986","Alaska","02","Wade Hampton","270","Wade Hampton, AK",302,3871000,53
"G0202800","1986","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1243,31574000,232
"G0202900","1986","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",1024,49110000,161
"G0209990","1986","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",3245,179196000,54
"G0400010","1986","Arizona","04","Apache","001","Apache, AZ",4874,70506000,405
"G0400030","1986","Arizona","04","Cochise","003","Cochise, AZ",14176,183415000,1662
"G0400050","1986","Arizona","04","Coconino","005","Coconino, AZ",21120,311413000,2101
"G0400070","1986","Arizona","04","Gila","007","Gila, AZ",7410,138062000,770
"G0400090","1986","Arizona","04","Graham","009","Graham, AZ",2659,30644000,378
"G0400110","1986","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,96
"G0400130","1986","Arizona","04","Maricopa","013","Maricopa, AZ",755771,14041752000,49879
"G0400150","1986","Arizona","04","Mohave","015","Mohave, AZ",15362,198773000,1827
"G0400170","1986","Arizona","04","Navajo","017","Navajo, AZ",9893,180753000,1196
"G0400190","1986","Arizona","04","Pima","019","Pima, AZ",192734,3265717000,14738
"G0400210","1986","Arizona","04","Pinal","021","Pinal, AZ",17985,305019000,1517
"G0400230","1986","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",7010,85966000,772
"G0400250","1986","Arizona","04","Yavapai","025","Yavapai, AZ",18734,256884000,2633
"G0400270","1986","Arizona","04","Yuma","027","Yuma, AZ",23962,287705000,2257
"G0409990","1986","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,33
"G0500010","1986","Arkansas","05","Arkansas","001","Arkansas, AR",6642,102279000,617
"G0500030","1986","Arkansas","05","Ashley","003","Ashley, AR",6764,141681000,426
"G0500050","1986","Arkansas","05","Baxter","005","Baxter, AR",9506,114044000,767
"G0500070","1986","Arkansas","05","Benton","007","Benton, AR",30989,522589000,1891
"G0500090","1986","Arkansas","05","Boone","009","Boone, AR",9680,141500000,763
"G0500110","1986","Arkansas","05","Bradley","011","Bradley, AR",2887,37855000,276
"G0500130","1986","Arkansas","05","Calhoun","013","Calhoun, AR",451,5083000,81
"G0500150","1986","Arkansas","05","Carroll","015","Carroll, AR",4931,50926000,535
"G0500170","1986","Arkansas","05","Chicot","017","Chicot, AR",2099,21122000,290
"G0500190","1986","Arkansas","05","Clark","019","Clark, AR",5245,68377000,531
"G0500210","1986","Arkansas","05","Clay","021","Clay, AR",3299,41578000,369
"G0500230","1986","Arkansas","05","Cleburne","023","Cleburne, AR",3192,39764000,415
"G0500250","1986","Arkansas","05","Cleveland","025","Cleveland, AR",374,4768000,73
"G0500270","1986","Arkansas","05","Columbia","027","Columbia, AR",7422,103338000,623
"G0500290","1986","Arkansas","05","Conway","029","Conway, AR",4418,68320000,377
"G0500310","1986","Arkansas","05","Craighead","031","Craighead, AR",20876,310005000,1727
"G0500330","1986","Arkansas","05","Crawford","033","Crawford, AR",6908,88733000,592
"G0500350","1986","Arkansas","05","Crittenden","035","Crittenden, AR",9494,135741000,888
"G0500370","1986","Arkansas","05","Cross","037","Cross, AR",3879,54109000,334
"G0500390","1986","Arkansas","05","Dallas","039","Dallas, AR",2750,38100000,267
"G0500410","1986","Arkansas","05","Desha","041","Desha, AR",3741,52833000,387
"G0500430","1986","Arkansas","05","Drew","043","Drew, AR",3916,49255000,334
"G0500450","1986","Arkansas","05","Faulkner","045","Faulkner, AR",14696,209042000,995
"G0500470","1986","Arkansas","05","Franklin","047","Franklin, AR",2135,28590000,238
"G0500490","1986","Arkansas","05","Fulton","049","Fulton, AR",1035,11809000,162
"G0500510","1986","Arkansas","05","Garland","051","Garland, AR",24326,306068000,2066
"G0500530","1986","Arkansas","05","Grant","053","Grant, AR",1937,29996000,216
"G0500550","1986","Arkansas","05","Greene","055","Greene, AR",8149,111476000,626
"G0500570","1986","Arkansas","05","Hempstead","057","Hempstead, AR",4938,67806000,429
"G0500590","1986","Arkansas","05","Hot Spring","059","Hot Spring, AR",4408,62738000,478
"G0500610","1986","Arkansas","05","Howard","061","Howard, AR",5001,69338000,298
"G0500630","1986","Arkansas","05","Independence","063","Independence, AR",11651,156951000,700
"G0500650","1986","Arkansas","05","Izard","065","Izard, AR",1422,16005000,161
"G0500670","1986","Arkansas","05","Jackson","067","Jackson, AR",4596,59720000,453
"G0500690","1986","Arkansas","05","Jefferson","069","Jefferson, AR",22216,375932000,1791
"G0500710","1986","Arkansas","05","Johnson","071","Johnson, AR",3706,44644000,293
"G0500730","1986","Arkansas","05","Lafayette","073","Lafayette, AR",1326,16732000,167
"G0500750","1986","Arkansas","05","Lawrence","075","Lawrence, AR",3562,41001000,313
"G0500770","1986","Arkansas","05","Lee","077","Lee, AR",1273,16429000,157
"G0500790","1986","Arkansas","05","Lincoln","079","Lincoln, AR",769,11228000,112
"G0500810","1986","Arkansas","05","Little River","081","Little River, AR",2905,70911000,210
"G0500830","1986","Arkansas","05","Logan","083","Logan, AR",3123,36310000,353
"G0500850","1986","Arkansas","05","Lonoke","085","Lonoke, AR",5449,67477000,594
"G0500870","1986","Arkansas","05","Madison","087","Madison, AR",1545,12348000,136
"G0500890","1986","Arkansas","05","Marion","089","Marion, AR",1856,21603000,177
"G0500910","1986","Arkansas","05","Miller","091","Miller, AR",9699,159640000,704
"G0500930","1986","Arkansas","05","Mississippi","093","Mississippi, AR",12525,169916000,1013
"G0500950","1986","Arkansas","05","Monroe","095","Monroe, AR",1582,17744000,284
"G0500970","1986","Arkansas","05","Montgomery","097","Montgomery, AR",1097,10474000,181
"G0500990","1986","Arkansas","05","Nevada","099","Nevada, AR",1748,27659000,177
"G0501010","1986","Arkansas","05","Newton","101","Newton, AR",326,3197000,72
"G0501030","1986","Arkansas","05","Ouachita","103","Ouachita, AR",10651,181315000,738
"G0501050","1986","Arkansas","05","Perry","105","Perry, AR",356,4065000,82
"G0501070","1986","Arkansas","05","Phillips","107","Phillips, AR",5747,69358000,591
"G0501090","1986","Arkansas","05","Pike","109","Pike, AR",1649,20322000,202
"G0501110","1986","Arkansas","05","Poinsett","111","Poinsett, AR",4255,53384000,443
"G0501130","1986","Arkansas","05","Polk","113","Polk, AR",2852,28684000,331
"G0501150","1986","Arkansas","05","Pope","115","Pope, AR",12488,199730000,985
"G0501170","1986","Arkansas","05","Prairie","117","Prairie, AR",1333,14590000,171
"G0501190","1986","Arkansas","05","Pulaski","119","Pulaski, AR",155762,2755580000,10395
"G0501210","1986","Arkansas","05","Randolph","121","Randolph, AR",3592,45149000,290
"G0501230","1986","Arkansas","05","St Francis","123","St. Francis, AR",6814,98877000,573
"G0501250","1986","Arkansas","05","Saline","125","Saline, AR",6770,115849000,813
"G0501270","1986","Arkansas","05","Scott","127","Scott, AR",2020,23602000,155
"G0501290","1986","Arkansas","05","Searcy","129","Searcy, AR",1700,14006000,123
"G0501310","1986","Arkansas","05","Sebastian","131","Sebastian, AR",54605,935032000,3199
"G0501330","1986","Arkansas","05","Sevier","133","Sevier, AR",3309,36773000,278
"G0501350","1986","Arkansas","05","Sharp","135","Sharp, AR",1589,19174000,240
"G0501370","1986","Arkansas","05","Stone","137","Stone, AR",1178,12123000,170
"G0501390","1986","Arkansas","05","Union","139","Union, AR",15704,258504000,1354
"G0501410","1986","Arkansas","05","Van Buren","141","Van Buren, AR",1785,20903000,230
"G0501430","1986","Arkansas","05","Washington","143","Washington, AR",33767,485860000,2671
"G0501450","1986","Arkansas","05","White","145","White, AR",11768,171607000,1095
"G0501470","1986","Arkansas","05","Woodruff","147","Woodruff, AR",1696,22021000,161
"G0501490","1986","Arkansas","05","Yell","149","Yell, AR",4075,45363000,282
"G0509990","1986","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",2798,37402000,79
"G0600010","1986","California","06","Alameda","001","Alameda, CA",437695,9708974000,30409
"G0600030","1986","California","06","Alpine","003","Alpine, CA",1002,6298000,42
"G0600050","1986","California","06","Amador","005","Amador, CA",4290,67052000,687
"G0600070","1986","California","06","Butte","007","Butte, CA",36533,535899000,4144
"G0600090","1986","California","06","Calaveras","009","Calaveras, CA",3491,61818000,707
"G0600110","1986","California","06","Colusa","011","Colusa, CA",2595,40039000,373
"G0600130","1986","California","06","Contra Costa","013","Contra Costa, CA",221777,4934937000,18125
"G0600150","1986","California","06","Del Norte","015","Del Norte, CA",3331,48422000,460
"G0600170","1986","California","06","El Dorado","017","El Dorado, CA",18312,288558000,2754
"G0600190","1986","California","06","Fresno","019","Fresno, CA",153332,2677734000,14211
"G0600210","1986","California","06","Glenn","021","Glenn, CA",4655,87660000,494
"G0600230","1986","California","06","Humboldt","023","Humboldt, CA",27366,467097000,3254
"G0600250","1986","California","06","Imperial","025","Imperial, CA",17010,234985000,1934
"G0600270","1986","California","06","Inyo","027","Inyo, CA",4489,59694000,571
"G0600290","1986","California","06","Kern","029","Kern, CA",116327,2058303000,10328
"G0600310","1986","California","06","Kings","031","Kings, CA",12806,202909000,1422
"G0600330","1986","California","06","Lake","033","Lake, CA",6427,91456000,1074
"G0600350","1986","California","06","Lassen","035","Lassen, CA",3474,52857000,520
"G0600370","1986","California","06","Los Angeles","037","Los Angeles, CA",3478043,76888761000,208637
"G0600390","1986","California","06","Madera","039","Madera, CA",12327,199380000,1375
"G0600410","1986","California","06","Marin","041","Marin, CA",76576,1548819000,8642
"G0600430","1986","California","06","Mariposa","043","Mariposa, CA",2442,35757000,324
"G0600450","1986","California","06","Mendocino","045","Mendocino, CA",19067,300655000,2456
"G0600470","1986","California","06","Merced","047","Merced, CA",29613,471038000,2687
"G0600490","1986","California","06","Modoc","049","Modoc, CA",1371,18778000,216
"G0600510","1986","California","06","Mono","051","Mono, CA",4830,51018000,471
"G0600530","1986","California","06","Monterey","053","Monterey, CA",74889,1277340000,7700
"G0600550","1986","California","06","Napa","055","Napa, CA",28856,500817000,2864
"G0600570","1986","California","06","Nevada","057","Nevada, CA",13139,206033000,2041
"G0600590","1986","California","06","Orange","059","Orange, CA",1001207,21696911000,63902
"G0600610","1986","California","06","Placer","061","Placer, CA",36957,622705000,4367
"G0600630","1986","California","06","Plumas","063","Plumas, CA",3453,62065000,611
"G0600650","1986","California","06","Riverside","065","Riverside, CA",205458,3431821000,17375
"G0600670","1986","California","06","Sacramento","067","Sacramento, CA",268940,5023650000,22233
"G0600690","1986","California","06","San Benito","069","San Benito, CA",5396,94374000,631
"G0600710","1986","California","06","San Bernardino","071","San Bernardino, CA",266554,4654640000,21404
"G0600730","1986","California","06","San Diego","073","San Diego, CA",703813,13440877000,53325
"G0600750","1986","California","06","San Francisco","075","San Francisco, CA",525756,12980148000,31492
"G0600770","1986","California","06","San Joaquin","077","San Joaquin, CA",106639,1938894000,9154
"G0600790","1986","California","06","San Luis Obispo","079","San Luis Obispo, CA",47837,711193000,5374
"G0600810","1986","California","06","San Mateo","081","San Mateo, CA",259035,6240762000,17676
"G0600830","1986","California","06","Santa Barbara","083","Santa Barbara, CA",121468,2303256000,9889
"G0600850","1986","California","06","Santa Clara","085","Santa Clara, CA",718864,18950619000,36686
"G0600870","1986","California","06","Santa Cruz","087","Santa Cruz, CA",59998,993978000,6192
"G0600890","1986","California","06","Shasta","089","Shasta, CA",31923,571146000,4044
"G0600910","1986","California","06","Sierra","091","Sierra, CA",344,6109000,84
"G0600930","1986","California","06","Siskiyou","093","Siskiyou, CA",7838,111636000,1191
"G0600950","1986","California","06","Solano","095","Solano, CA",54994,952132000,5073
"G0600970","1986","California","06","Sonoma","097","Sonoma, CA",97746,1797714000,10395
"G0600990","1986","California","06","Stanislaus","099","Stanislaus, CA",80267,1479855000,6832
"G0601010","1986","California","06","Sutter","101","Sutter, CA",11941,202186000,1409
"G0601030","1986","California","06","Tehama","103","Tehama, CA",8195,141499000,920
"G0601050","1986","California","06","Trinity","105","Trinity, CA",1649,27886000,305
"G0601070","1986","California","06","Tulare","107","Tulare, CA",55348,843225000,5444
"G0601090","1986","California","06","Tuolumne","109","Tuolumne, CA",8100,121718000,1350
"G0601110","1986","California","06","Ventura","111","Ventura, CA",166830,3168348000,13093
"G0601130","1986","California","06","Yolo","113","Yolo, CA",31160,583998000,2788
"G0601150","1986","California","06","Yuba","115","Yuba, CA",7583,122688000,900
"G0609990","1986","California","06","Remainder of California","999","California Statewide No Fixed Loc",14232,414638000,160
"G0800010","1986","Colorado","08","Adams","001","Adams, CO",81295,1570829000,5608
"G0800030","1986","Colorado","08","Alamosa","003","Alamosa, CO",3358,40050000,421
"G0800050","1986","Colorado","08","Arapahoe","005","Arapahoe, CO",147355,2998847000,11264
"G0800070","1986","Colorado","08","Archuleta","007","Archuleta, CO",1201,13287000,219
"G0800090","1986","Colorado","08","Baca","009","Baca, CO",406,3963000,119
"G0800110","1986","Colorado","08","Bent","011","Bent, CO",479,4753000,93
"G0800130","1986","Colorado","08","Boulder","013","Boulder, CO",89964,1797751000,6635
"G0800150","1986","Colorado","08","Chaffee","015","Chaffee, CO",2845,32403000,450
"G0800170","1986","Colorado","08","Cheyenne","017","Cheyenne, CO",352,4105000,58
"G0800190","1986","Colorado","08","Clear Creek","019","Clear Creek, CO",2122,40349000,180
"G0800210","1986","Colorado","08","Conejos","021","Conejos, CO",540,5698000,90
"G0800230","1986","Colorado","08","Costilla","023","Costilla, CO",260,2748000,29
"G0800250","1986","Colorado","08","Crowley","025","Crowley, CO",208,1887000,41
"G0800270","1986","Colorado","08","Custer","027","Custer, CO",204,1646000,56
"G0800290","1986","Colorado","08","Delta","029","Delta, CO",2963,36514000,462
"G0800310","1986","Colorado","08","Denver","031","Denver, CO",349966,7597618000,20126
"G0800330","1986","Colorado","08","Dolores","033","Dolores, CO",134,1695000,30
"G0800350","1986","Colorado","08","Douglas","035","Douglas, CO",6991,119705000,1004
"G0800370","1986","Colorado","08","Eagle","037","Eagle, CO",11719,138346000,1026
"G0800390","1986","Colorado","08","Elbert","039","Elbert, CO",634,7911000,133
"G0800410","1986","Colorado","08","El Paso","041","El Paso, CO",119708,2089184000,10030
"G0800430","1986","Colorado","08","Fremont","043","Fremont, CO",6315,82951000,685
"G0800450","1986","Colorado","08","Garfield","045","Garfield, CO",7832,135890000,1076
"G0800470","1986","Colorado","08","Gilpin","047","Gilpin, CO",154,1697000,57
"G0800490","1986","Colorado","08","Grand","049","Grand, CO",4099,38259000,477
"G0800510","1986","Colorado","08","Gunnison","051","Gunnison, CO",3732,46145000,481
"G0800530","1986","Colorado","08","Hinsdale","053","Hinsdale, CO",47,604000,29
"G0800550","1986","Colorado","08","Huerfano","055","Huerfano, CO",702,6931000,176
"G0800570","1986","Colorado","08","Jackson","057","Jackson, CO",263,4665000,42
"G0800590","1986","Colorado","08","Jefferson","059","Jefferson, CO",130875,2689185000,10387
"G0800610","1986","Colorado","08","Kiowa","061","Kiowa, CO",144,1299000,45
"G0800630","1986","Colorado","08","Kit Carson","063","Kit Carson, CO",1383,17197000,228
"G0800650","1986","Colorado","08","Lake","065","Lake, CO",1464,29059000,166
"G0800670","1986","Colorado","08","La Plata","067","La Plata, CO",9523,117490000,1265
"G0800690","1986","Colorado","08","Larimer","069","Larimer, CO",50488,833861000,5054
"G0800710","1986","Colorado","08","Las Animas","071","Las Animas, CO",1646,17123000,309
"G0800730","1986","Colorado","08","Lincoln","073","Lincoln, CO",1022,14639000,125
"G0800750","1986","Colorado","08","Logan","075","Logan, CO",5197,71689000,611
"G0800770","1986","Colorado","08","Mesa","077","Mesa, CO",22401,348726000,2486
"G0800790","1986","Colorado","08","Mineral","079","Mineral, CO",110,2097000,31
"G0800810","1986","Colorado","08","Moffat","081","Moffat, CO",2799,56537000,339
"G0800830","1986","Colorado","08","Montezuma","083","Montezuma, CO",4197,61678000,537
"G0800850","1986","Colorado","08","Montrose","085","Montrose, CO",4927,77608000,721
"G0800870","1986","Colorado","08","Morgan","087","Morgan, CO",5007,70636000,623
"G0800890","1986","Colorado","08","Otero","089","Otero, CO",4565,54171000,543
"G0800910","1986","Colorado","08","Ouray","091","Ouray, CO",287,3844000,107
"G0800930","1986","Colorado","08","Park","093","Park, CO",471,5322000,133
"G0800950","1986","Colorado","08","Phillips","095","Phillips, CO",637,7729000,129
"G0800970","1986","Colorado","08","Pitkin","097","Pitkin, CO",10373,127359000,954
"G0800990","1986","Colorado","08","Prowers","099","Prowers, CO",3364,43711000,417
"G0801010","1986","Colorado","08","Pueblo","101","Pueblo, CO",28578,411830000,2780
"G0801030","1986","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1709,43215000,183
"G0801050","1986","Colorado","08","Rio Grande","105","Rio Grande, CO",2426,31690000,331
"G0801070","1986","Colorado","08","Routt","107","Routt, CO",8031,115136000,639
"G0801090","1986","Colorado","08","Saguache","109","Saguache, CO",465,5152000,92
"G0801110","1986","Colorado","08","San Juan","111","San Juan, CO",385,9356000,32
"G0801130","1986","Colorado","08","San Miguel","113","San Miguel, CO",880,10447000,173
"G0801150","1986","Colorado","08","Sedgwick","115","Sedgwick, CO",321,3911000,93
"G0801170","1986","Colorado","08","Summit","117","Summit, CO",10003,101663000,805
"G0801190","1986","Colorado","08","Teller","119","Teller, CO",1613,18584000,369
"G0801210","1986","Colorado","08","Washington","121","Washington, CO",605,8389000,120
"G0801230","1986","Colorado","08","Weld","123","Weld, CO",30696,551407000,2772
"G0801250","1986","Colorado","08","Yuma","125","Yuma, CO",1460,17804000,301
"G0809990","1986","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",7295,244069000,148
"G0900010","1986","Connecticut","09","Fairfield","001","Fairfield, CT",403517,10297248000,26131
"G0900030","1986","Connecticut","09","Hartford","003","Hartford, CT",451282,10198318000,22849
"G0900050","1986","Connecticut","09","Litchfield","005","Litchfield, CT",51461,954138000,4707
"G0900070","1986","Connecticut","09","Middlesex","007","Middlesex, CT",55238,1061476000,3618
"G0900090","1986","Connecticut","09","New Haven","009","New Haven, CT",315164,6243275000,20645
"G0900110","1986","Connecticut","09","New London","011","New London, CT",88771,1784691000,5507
"G0900130","1986","Connecticut","09","Tolland","013","Tolland, CT",20417,307772000,2190
"G0900150","1986","Connecticut","09","Windham","015","Windham, CT",27107,458111000,1976
"G0909990","1986","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",687,11971000,42
"G1000010","1986","Delaware","10","Kent","001","Kent, DE",28887,435535000,2240
"G1000030","1986","Delaware","10","New Castle","003","New Castle, DE",186363,4249536000,10632
"G1000050","1986","Delaware","10","Sussex","005","Sussex, DE",35893,535047000,3260
"G1009990","1986","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",254,3199000,15
"G1109990","1986","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",390175,8720039000,19407
"G1200010","1986","Florida","12","Alachua","001","Alachua, FL",51976,745030000,4250
"G1200030","1986","Florida","12","Baker","003","Baker, FL",1253,17421000,217
"G1200050","1986","Florida","12","Bay","005","Bay, FL",35314,468279000,3427
"G1200070","1986","Florida","12","Bradford","007","Bradford, FL",3198,36852000,342
"G1200090","1986","Florida","12","Brevard","009","Brevard, FL",120453,2158137000,8404
"G1200110","1986","Florida","12","Broward","011","Broward, FL",404081,6839141000,35562
"G1200130","1986","Florida","12","Calhoun","013","Calhoun, FL",1593,19001000,221
"G1200150","1986","Florida","12","Charlotte","015","Charlotte, FL",16914,239805000,1878
"G1200170","1986","Florida","12","Citrus","017","Citrus, FL",13282,194486000,1589
"G1200190","1986","Florida","12","Clay","019","Clay, FL",19541,251541000,1943
"G1200210","1986","Florida","12","Collier","021","Collier, FL",41002,591483000,4500
"G1200230","1986","Florida","12","Columbia","023","Columbia, FL",9104,111888000,891
"G1200250","1986","Florida","12","Dade","025","Dade, FL",706316,13318496000,56175
"G1200270","1986","Florida","12","DeSoto","027","De Soto, FL",3128,34748000,369
"G1200290","1986","Florida","12","Dixie","029","Dixie, FL",1194,13540000,152
"G1200310","1986","Florida","12","Duval","031","Duval, FL",270002,4761944000,17251
"G1200330","1986","Florida","12","Escambia","033","Escambia, FL",78209,1196025000,6039
