GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
GIS Join Match Code,Data File Year,State Name,State Code,County Name,County Code,Area Name,Total mid-March employees,Total annual payroll,Total number of establishments
"G0100010","1996","Alabama","01","Autauga","001","Autauga, AL",7547,158026000,706
"G0100030","1996","Alabama","01","Baldwin","003","Baldwin, AL",36230,642388000,3541
"G0100050","1996","Alabama","01","Barbour","005","Barbour, AL",8555,167658000,548
"G0100070","1996","Alabama","01","Bibb","007","Bibb, AL",3799,71189000,335
"G0100090","1996","Alabama","01","Blount","009","Blount, AL",7902,139027000,718
"G0100110","1996","Alabama","01","Bullock","011","Bullock, AL",2242,36583000,157
"G0100130","1996","Alabama","01","Butler","013","Butler, AL",6201,109882000,543
"G0100150","1996","Alabama","01","Calhoun","015","Calhoun, AL",38934,751806000,2527
"G0100170","1996","Alabama","01","Chambers","017","Chambers, AL",11768,241052000,639
"G0100190","1996","Alabama","01","Cherokee","019","Cherokee, AL",3740,60856000,325
"G0100210","1996","Alabama","01","Chilton","021","Chilton, AL",6529,112068000,730
"G0100230","1996","Alabama","01","Choctaw","023","Choctaw, AL",4208,143730000,321
"G0100250","1996","Alabama","01","Clarke","025","Clarke, AL",8598,171412000,727
"G0100270","1996","Alabama","01","Clay","027","Clay, AL",4567,79663000,225
"G0100290","1996","Alabama","01","Cleburne","029","Cleburne, AL",2322,42675000,187
"G0100310","1996","Alabama","01","Coffee","031","Coffee, AL",12603,208639000,935
"G0100330","1996","Alabama","01","Colbert","033","Colbert, AL",20476,474130000,1376
"G0100350","1996","Alabama","01","Conecuh","035","Conecuh, AL",3751,80630000,273
"G0100370","1996","Alabama","01","Coosa","037","Coosa, AL",1428,31617000,142
"G0100390","1996","Alabama","01","Covington","039","Covington, AL",12302,218820000,920
"G0100410","1996","Alabama","01","Crenshaw","041","Crenshaw, AL",3237,54427000,268
"G0100430","1996","Alabama","01","Cullman","043","Cullman, AL",20992,416189000,1630
"G0100450","1996","Alabama","01","Dale","045","Dale, AL",10976,230711000,842
"G0100470","1996","Alabama","01","Dallas","047","Dallas, AL",14671,297966000,985
"G0100490","1996","Alabama","01","DeKalb","049","De Kalb, AL",21811,387163000,1237
"G0100510","1996","Alabama","01","Elmore","051","Elmore, AL",9545,168436000,1048
"G0100530","1996","Alabama","01","Escambia","053","Escambia, AL",11255,219280000,868
"G0100550","1996","Alabama","01","Etowah","055","Etowah, AL",32575,704178000,2169
"G0100570","1996","Alabama","01","Fayette","057","Fayette, AL",5778,115863000,349
"G0100590","1996","Alabama","01","Franklin","059","Franklin, AL",10859,186916000,629
"G0100610","1996","Alabama","01","Geneva","061","Geneva, AL",5137,87016000,465
"G0100630","1996","Alabama","01","Greene","063","Greene, AL",1451,22241000,149
"G0100650","1996","Alabama","01","Hale","065","Hale, AL",2859,44850000,228
"G0100670","1996","Alabama","01","Henry","067","Henry, AL",3887,75586000,320
"G0100690","1996","Alabama","01","Houston","069","Houston, AL",44335,986547000,2716
"G0100710","1996","Alabama","01","Jackson","071","Jackson, AL",12657,273342000,894
"G0100730","1996","Alabama","01","Jefferson","073","Jefferson, AL",344275,9602837000,17585
"G0100750","1996","Alabama","01","Lamar","075","Lamar, AL",5272,110526000,305
"G0100770","1996","Alabama","01","Lauderdale","077","Lauderdale, AL",31714,585241000,2046
"G0100790","1996","Alabama","01","Lawrence","079","Lawrence, AL",5363,174089000,407
"G0100810","1996","Alabama","01","Lee","081","Lee, AL",30369,572322000,1924
"G0100830","1996","Alabama","01","Limestone","083","Limestone, AL",15682,435596000,1036
"G0100850","1996","Alabama","01","Lowndes","085","Lowndes, AL",1729,44708000,148
"G0100870","1996","Alabama","01","Macon","087","Macon, AL",6009,114480000,251
"G0100890","1996","Alabama","01","Madison","089","Madison, AL",120711,3295148000,6744
"G0100910","1996","Alabama","01","Marengo","091","Marengo, AL",6819,147731000,503
"G0100930","1996","Alabama","01","Marion","093","Marion, AL",10415,220143000,600
"G0100950","1996","Alabama","01","Marshall","095","Marshall, AL",34373,646330000,1995
"G0100970","1996","Alabama","01","Mobile","097","Mobile, AL",151833,3596540000,9319
"G0100990","1996","Alabama","01","Monroe","099","Monroe, AL",9434,226058000,486
"G0101010","1996","Alabama","01","Montgomery","101","Montgomery, AL",103149,2325611000,6047
"G0101030","1996","Alabama","01","Morgan","103","Morgan, AL",42564,986955000,2742
"G0101050","1996","Alabama","01","Perry","105","Perry, AL",2175,37924000,169
"G0101070","1996","Alabama","01","Pickens","107","Pickens, AL",3548,55361000,351
"G0101090","1996","Alabama","01","Pike","109","Pike, AL",9262,168093000,666
"G0101110","1996","Alabama","01","Randolph","111","Randolph, AL",4636,76996000,389
"G0101130","1996","Alabama","01","Russell","113","Russell, AL",10615,227643000,861
"G0101150","1996","Alabama","01","St Clair","115","St. Clair, AL",11225,227047000,1041
"G0101170","1996","Alabama","01","Shelby","117","Shelby, AL",49359,1421946000,3112
"G0101190","1996","Alabama","01","Sumter","119","Sumter, AL",3789,69136000,251
"G0101210","1996","Alabama","01","Talladega","121","Talladega, AL",19065,406562000,1330
"G0101230","1996","Alabama","01","Tallapoosa","123","Tallapoosa, AL",22290,451866000,834
"G0101250","1996","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",61314,1411064000,3810
"G0101270","1996","Alabama","01","Walker","127","Walker, AL",15961,329192000,1479
"G0101290","1996","Alabama","01","Washington","129","Washington, AL",3525,136956000,268
"G0101310","1996","Alabama","01","Wilcox","131","Wilcox, AL",2519,72219000,226
"G0101330","1996","Alabama","01","Winston","133","Winston, AL",11317,215422000,532
"G0109990","1996","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",2787,103807000,43
"G0200130","1996","Alaska","02","Aleutians East","013","Aleutians East, AK",1329,20751000,51
"G0200160","1996","Alaska","02","Aleutians West","016","Aleutians West, AK",3209,67884000,124
"G0200200","1996","Alaska","02","Anchorage","020","Anchorage, AK",99276,3644390000,7649
"G0200500","1996","Alaska","02","Bethel","050","Bethel, AK",2472,55637000,210
"G0200600","1996","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",361,18899000,67
"G0200680","1996","Alaska","02","Denali","068","Denali, AK",454,20733000,61
"G0200700","1996","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",1037,30534000,94
"G0200900","1996","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",20016,589713000,2111
"G0201000","1996","Alaska","02","Haines","100","Haines, AK",381,17479000,121
"G0201100","1996","Alaska","02","Juneau","110","Juneau, AK",9240,281865000,1101
"G0201220","1996","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",10785,311935000,1660
"G0201300","1996","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",5627,193971000,576
"G0201500","1996","Alaska","02","Kodiak Island","150","Kodiak Island, AK",4786,103080000,447
"G0201640","1996","Alaska","02","Lake And Peninsula","164","Lake and Pennisula, AK",186,7696000,53
"G0201700","1996","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",7870,199769000,1186
"G0201800","1996","Alaska","02","Nome","180","Nome, AK",1752,46019000,157
"G0201850","1996","Alaska","02","North Slope","185","North Slope, AK",1572,73363000,134
"G0201880","1996","Alaska","02","Northwest Arctic","188","Northwest Arctic, AK",1195,49424000,86
"G0202010","1996","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",1245,34903000,170
"G0202200","1996","Alaska","02","Sitka","220","Sitka, AK",2841,73954000,362
"G0202320","1996","Alaska","02","Skagway-Hoonah-Angoon","232","Skagway-Hoonah-Angoon, AK",655,18911000,156
"G0202400","1996","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",573,12707000,142
"G0202610","1996","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",2187,61717000,435
"G0202700","1996","Alaska","02","Wade Hampton","270","Wade Hampton, AK",525,6438000,58
"G0202800","1996","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1565,48083000,267
"G0202820","1996","Alaska","02","Yakutat","282","Yakutat City and Borough, AK",208,7907000,33
"G0202900","1996","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",649,21569000,114
"G0209990","1996","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",1488,74580000,20
"G0400010","1996","Arizona","04","Apache","001","Apache, AZ",6541,110053000,447
"G0400030","1996","Arizona","04","Cochise","003","Cochise, AZ",20034,383886000,2095
"G0400050","1996","Arizona","04","Coconino","005","Coconino, AZ",34645,654941000,3265
"G0400070","1996","Arizona","04","Gila","007","Gila, AZ",13040,306979000,1068
"G0400090","1996","Arizona","04","Graham","009","Graham, AZ",4524,70002000,483
"G0400110","1996","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,109
"G0400120","1996","Arizona","04","La Paz","012","La Paz, AZ",3514,53550000,345
"G0400130","1996","Arizona","04","Maricopa","013","Maricopa, AZ",1112826,30119531000,64424
"G0400150","1996","Arizona","04","Mohave","015","Mohave, AZ",29156,538313000,3146
"G0400170","1996","Arizona","04","Navajo","017","Navajo, AZ",15216,323906000,1509
"G0400190","1996","Arizona","04","Pima","019","Pima, AZ",253420,5885453000,17658
"G0400210","1996","Arizona","04","Pinal","021","Pinal, AZ",25820,616040000,1928
"G0400230","1996","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",9765,186700000,1048
"G0400250","1996","Arizona","04","Yavapai","025","Yavapai, AZ",37176,699801000,4264
"G0400270","1996","Arizona","04","Yuma","027","Yuma, AZ",29702,521626000,2380
"G0409990","1996","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,17
"G0500010","1996","Arkansas","05","Arkansas","001","Arkansas, AR",8356,167777000,600
"G0500030","1996","Arkansas","05","Ashley","003","Ashley, AR",8853,229355000,510
"G0500050","1996","Arkansas","05","Baxter","005","Baxter, AR",11603,218328000,1024
"G0500070","1996","Arkansas","05","Benton","007","Benton, AR",53046,1257524000,3175
"G0500090","1996","Arkansas","05","Boone","009","Boone, AR",12804,249834000,880
"G0500110","1996","Arkansas","05","Bradley","011","Bradley, AR",3179,49549000,303
"G0500130","1996","Arkansas","05","Calhoun","013","Calhoun, AR",816,16446000,103
"G0500150","1996","Arkansas","05","Carroll","015","Carroll, AR",7916,132663000,762
"G0500170","1996","Arkansas","05","Chicot","017","Chicot, AR",2927,43904000,281
"G0500190","1996","Arkansas","05","Clark","019","Clark, AR",7710,145265000,584
"G0500210","1996","Arkansas","05","Clay","021","Clay, AR",4489,73064000,364
"G0500230","1996","Arkansas","05","Cleburne","023","Cleburne, AR",5125,86023000,529
"G0500250","1996","Arkansas","05","Cleveland","025","Cleveland, AR",689,9145000,106
"G0500270","1996","Arkansas","05","Columbia","027","Columbia, AR",8707,178102000,664
"G0500290","1996","Arkansas","05","Conway","029","Conway, AR",7302,133466000,407
"G0500310","1996","Arkansas","05","Craighead","031","Craighead, AR",31174,655864000,2197
"G0500330","1996","Arkansas","05","Crawford","033","Crawford, AR",11731,234356000,921
"G0500350","1996","Arkansas","05","Crittenden","035","Crittenden, AR",13890,277324000,934
"G0500370","1996","Arkansas","05","Cross","037","Cross, AR",4693,87179000,353
"G0500390","1996","Arkansas","05","Dallas","039","Dallas, AR",2778,51412000,271
"G0500410","1996","Arkansas","05","Desha","041","Desha, AR",4742,98179000,411
"G0500430","1996","Arkansas","05","Drew","043","Drew, AR",6538,111178000,425
"G0500450","1996","Arkansas","05","Faulkner","045","Faulkner, AR",23084,499433000,1484
"G0500470","1996","Arkansas","05","Franklin","047","Franklin, AR",3401,58945000,274
"G0500490","1996","Arkansas","05","Fulton","049","Fulton, AR",1342,18592000,153
"G0500510","1996","Arkansas","05","Garland","051","Garland, AR",28192,537507000,2534
"G0500530","1996","Arkansas","05","Grant","053","Grant, AR",2746,59085000,243
"G0500550","1996","Arkansas","05","Greene","055","Greene, AR",11398,218902000,750
"G0500570","1996","Arkansas","05","Hempstead","057","Hempstead, AR",7147,134632000,464
"G0500590","1996","Arkansas","05","Hot Spring","059","Hot Spring, AR",5590,101606000,538
"G0500610","1996","Arkansas","05","Howard","061","Howard, AR",7314,125205000,327
"G0500630","1996","Arkansas","05","Independence","063","Independence, AR",13882,269093000,826
"G0500650","1996","Arkansas","05","Izard","065","Izard, AR",1782,29416000,244
"G0500670","1996","Arkansas","05","Jackson","067","Jackson, AR",4378,88474000,442
"G0500690","1996","Arkansas","05","Jefferson","069","Jefferson, AR",27131,573033000,1686
"G0500710","1996","Arkansas","05","Johnson","071","Johnson, AR",6679,111732000,385
"G0500730","1996","Arkansas","05","Lafayette","073","Lafayette, AR",1322,23213000,155
"G0500750","1996","Arkansas","05","Lawrence","075","Lawrence, AR",4305,69320000,385
"G0500770","1996","Arkansas","05","Lee","077","Lee, AR",1336,21891000,168
"G0500790","1996","Arkansas","05","Lincoln","079","Lincoln, AR",1699,29242000,153
"G0500810","1996","Arkansas","05","Little River","081","Little River, AR",3540,112825000,258
"G0500830","1996","Arkansas","05","Logan","083","Logan, AR",5745,97296000,419
"G0500850","1996","Arkansas","05","Lonoke","085","Lonoke, AR",7763,134699000,843
"G0500870","1996","Arkansas","05","Madison","087","Madison, AR",1819,29944000,179
"G0500890","1996","Arkansas","05","Marion","089","Marion, AR",3218,48137000,230
"G0500910","1996","Arkansas","05","Miller","091","Miller, AR",9772,223240000,749
"G0500930","1996","Arkansas","05","Mississippi","093","Mississippi, AR",17248,398923000,967
"G0500950","1996","Arkansas","05","Monroe","095","Monroe, AR",2150,29173000,259
"G0500970","1996","Arkansas","05","Montgomery","097","Montgomery, AR",1076,15562000,194
"G0500990","1996","Arkansas","05","Nevada","099","Nevada, AR",1730,34741000,151
"G0501010","1996","Arkansas","05","Newton","101","Newton, AR",548,6002000,108
"G0501030","1996","Arkansas","05","Ouachita","103","Ouachita, AR",8634,185236000,637
"G0501050","1996","Arkansas","05","Perry","105","Perry, AR",689,10309000,106
"G0501070","1996","Arkansas","05","Phillips","107","Phillips, AR",5712,98815000,578
"G0501090","1996","Arkansas","05","Pike","109","Pike, AR",2389,40184000,257
"G0501110","1996","Arkansas","05","Poinsett","111","Poinsett, AR",4644,81984000,419
"G0501130","1996","Arkansas","05","Polk","113","Polk, AR",5231,83875000,480
"G0501150","1996","Arkansas","05","Pope","115","Pope, AR",20653,435208000,1420
"G0501170","1996","Arkansas","05","Prairie","117","Prairie, AR",1176,18847000,190
"G0501190","1996","Arkansas","05","Pulaski","119","Pulaski, AR",216729,5280099000,11665
"G0501210","1996","Arkansas","05","Randolph","121","Randolph, AR",4127,78122000,333
"G0501230","1996","Arkansas","05","St Francis","123","St. Francis, AR",6886,125403000,598
"G0501250","1996","Arkansas","05","Saline","125","Saline, AR",14059,264920000,1292
"G0501270","1996","Arkansas","05","Scott","127","Scott, AR",2692,45353000,173
"G0501290","1996","Arkansas","05","Searcy","129","Searcy, AR",1494,14500000,115
"G0501310","1996","Arkansas","05","Sebastian","131","Sebastian, AR",70082,1484971000,3447
"G0501330","1996","Arkansas","05","Sevier","133","Sevier, AR",4722,76345000,305
"G0501350","1996","Arkansas","05","Sharp","135","Sharp, AR",2848,39749000,362
"G0501370","1996","Arkansas","05","Stone","137","Stone, AR",1825,27783000,237
"G0501390","1996","Arkansas","05","Union","139","Union, AR",19466,449209000,1280
"G0501410","1996","Arkansas","05","Van Buren","141","Van Buren, AR",2773,39917000,330
"G0501430","1996","Arkansas","05","Washington","143","Washington, AR",60943,1285438000,3832
"G0501450","1996","Arkansas","05","White","145","White, AR",18825,361576000,1354
"G0501470","1996","Arkansas","05","Woodruff","147","Woodruff, AR",2145,38316000,163
"G0501490","1996","Arkansas","05","Yell","149","Yell, AR",5708,92809000,348
"G0509990","1996","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",1045,31198000,42
"G0600010","1996","California","06","Alameda","001","Alameda, CA",549705,18722917000,34030
"G0600030","1996","California","06","Alpine","003","Alpine, CA",1162,10662000,58
"G0600050","1996","California","06","Amador","005","Amador, CA",6786,136209000,795
"G0600070","1996","California","06","Butte","007","Butte, CA",48633,959438000,4529
"G0600090","1996","California","06","Calaveras","009","Calaveras, CA",5008,96118000,921
"G0600110","1996","California","06","Colusa","011","Colusa, CA",3407,76572000,364
"G0600130","1996","California","06","Contra Costa","013","Contra Costa, CA",276141,9183586000,20785
"G0600150","1996","California","06","Del Norte","015","Del Norte, CA",4356,72570000,515
"G0600170","1996","California","06","El Dorado","017","El Dorado, CA",29009,611817000,3540
"G0600190","1996","California","06","Fresno","019","Fresno, CA",196761,4602308000,14895
"G0600210","1996","California","06","Glenn","021","Glenn, CA",4031,98112000,481
"G0600230","1996","California","06","Humboldt","023","Humboldt, CA",36229,727026000,3609
"G0600250","1996","California","06","Imperial","025","Imperial, CA",22805,441895000,2207
"G0600270","1996","California","06","Inyo","027","Inyo, CA",4924,91957000,610
"G0600290","1996","California","06","Kern","029","Kern, CA",134544,3284039000,10644
"G0600310","1996","California","06","Kings","031","Kings, CA",16353,353166000,1472
"G0600330","1996","California","06","Lake","033","Lake, CA",8771,164518000,1106
"G0600350","1996","California","06","Lassen","035","Lassen, CA",3922,73303000,549
"G0600370","1996","California","06","Los Angeles","037","Los Angeles, CA",3470070,109409701000,215591
"G0600390","1996","California","06","Madera","039","Madera, CA",17489,382279000,1719
"G0600410","1996","California","06","Marin","041","Marin, CA",94024,3020013000,9748
"G0600430","1996","California","06","Mariposa","043","Mariposa, CA",3468,65122000,364
"G0600450","1996","California","06","Mendocino","045","Mendocino, CA",23541,475164000,2765
"G0600470","1996","California","06","Merced","047","Merced, CA",34703,728661000,2858
"G0600490","1996","California","06","Modoc","049","Modoc, CA",1627,32043000,200
"G0600510","1996","California","06","Mono","051","Mono, CA",5715,78060000,535
"G0600530","1996","California","06","Monterey","053","Monterey, CA",96913,2461635000,8244
"G0600550","1996","California","06","Napa","055","Napa, CA",41993,1123665000,3417
"G0600570","1996","California","06","Nevada","057","Nevada, CA",21883,485093000,2734
"G0600590","1996","California","06","Orange","059","Orange, CA",1169947,36545687000,71783
"G0600610","1996","California","06","Placer","061","Placer, CA",68525,1772232000,6084
"G0600630","1996","California","06","Plumas","063","Plumas, CA",4199,92148000,698
"G0600650","1996","California","06","Riverside","065","Riverside, CA",308308,6875261000,23506
"G0600670","1996","California","06","Sacramento","067","Sacramento, CA",364787,9970984000,24315
"G0600690","1996","California","06","San Benito","069","San Benito, CA",8894,212755000,828
"G0600710","1996","California","06","San Bernardino","071","San Bernardino, CA",386471,9386196000,25226
"G0600730","1996","California","06","San Diego","073","San Diego, CA",874076,24047693000,61484
"G0600750","1996","California","06","San Francisco","075","San Francisco, CA",489281,19543877000,30987
"G0600770","1996","California","06","San Joaquin","077","San Joaquin, CA",132449,3198927000,9714
"G0600790","1996","California","06","San Luis Obispo","079","San Luis Obispo, CA",61674,1356514000,6159
"G0600810","1996","California","06","San Mateo","081","San Mateo, CA",301263,11745913000,19448
"G0600830","1996","California","06","Santa Barbara","083","Santa Barbara, CA",122652,3121701000,10347
"G0600850","1996","California","06","Santa Clara","085","Santa Clara, CA",845089,38169806000,41596
"G0600870","1996","California","06","Santa Cruz","087","Santa Cruz, CA",70051,1865715000,6483
"G0600890","1996","California","06","Shasta","089","Shasta, CA",42829,966847000,4410
"G0600910","1996","California","06","Sierra","091","Sierra, CA",779,18719000,92
"G0600930","1996","California","06","Siskiyou","093","Siskiyou, CA",8888,161978000,1239
"G0600950","1996","California","06","Solano","095","Solano, CA",76980,1927487000,6121
"G0600970","1996","California","06","Sonoma","097","Sonoma, CA",138949,3667184000,12465
"G0600990","1996","California","06","Stanislaus","099","Stanislaus, CA",103100,2480589000,7790
"G0601010","1996","California","06","Sutter","101","Sutter, CA",15454,336365000,1622
"G0601030","1996","California","06","Tehama","103","Tehama, CA",10679,221417000,989
"G0601050","1996","California","06","Trinity","105","Trinity, CA",1593,29820000,307
"G0601070","1996","California","06","Tulare","107","Tulare, CA",74189,1583475000,5853
"G0601090","1996","California","06","Tuolumne","109","Tuolumne, CA",10574,207540000,1422
"G0601110","1996","California","06","Ventura","111","Ventura, CA",209265,5651369000,16005
"G0601130","1996","California","06","Yolo","113","Yolo, CA",52237,1391575000,3337
"G0601150","1996","California","06","Yuba","115","Yuba, CA",9146,186697000,813
"G0609990","1996","California","06","Remainder of California","999","California Statewide No Fixed Loc",6880,321433000,70
"G0800010","1996","Colorado","08","Adams","001","Adams, CO",105581,2956300000,6683
"G0800030","1996","Colorado","08","Alamosa","003","Alamosa, CO",4553,80898000,495
"G0800050","1996","Colorado","08","Arapahoe","005","Arapahoe, CO",235011,7743310000,15178
"G0800070","1996","Colorado","08","Archuleta","007","Archuleta, CO",1958,32821000,379
"G0800090","1996","Colorado","08","Baca","009","Baca, CO",615,8920000,117
"G0800110","1996","Colorado","08","Bent","011","Bent, CO",1042,27516000,81
"G0800130","1996","Colorado","08","Boulder","013","Boulder, CO",126971,3874372000,9649
"G0800150","1996","Colorado","08","Chaffee","015","Chaffee, CO",4165,70639000,615
"G0800170","1996","Colorado","08","Cheyenne","017","Cheyenne, CO",400,7014000,60
"G0800190","1996","Colorado","08","Clear Creek","019","Clear Creek, CO",2373,49903000,294
"G0800210","1996","Colorado","08","Conejos","021","Conejos, CO",789,12642000,114
"G0800230","1996","Colorado","08","Costilla","023","Costilla, CO",242,5460000,42
"G0800250","1996","Colorado","08","Crowley","025","Crowley, CO",263,3379000,45
"G0800270","1996","Colorado","08","Custer","027","Custer, CO",485,7975000,122
"G0800290","1996","Colorado","08","Delta","029","Delta, CO",4719,80954000,652
"G0800310","1996","Colorado","08","Denver","031","Denver, CO",357543,11109778000,20350
"G0800330","1996","Colorado","08","Dolores","033","Dolores, CO",193,3747000,46
"G0800350","1996","Colorado","08","Douglas","035","Douglas, CO",23085,562106000,3053
"G0800370","1996","Colorado","08","Eagle","037","Eagle, CO",23075,497243000,2133
"G0800390","1996","Colorado","08","Elbert","039","Elbert, CO",1492,27653000,337
"G0800410","1996","Colorado","08","El Paso","041","El Paso, CO",175367,4348434000,12251
"G0800430","1996","Colorado","08","Fremont","043","Fremont, CO",7135,126934000,782
"G0800450","1996","Colorado","08","Garfield","045","Garfield, CO",12480,282495000,1609
"G0800470","1996","Colorado","08","Gilpin","047","Gilpin, CO",3918,85673000,91
"G0800490","1996","Colorado","08","Grand","049","Grand, CO",5711,78992000,622
"G0800510","1996","Colorado","08","Gunnison","051","Gunnison, CO",6383,90184000,738
"G0800530","1996","Colorado","08","Hinsdale","053","Hinsdale, CO",175,2895000,67
"G0800550","1996","Colorado","08","Huerfano","055","Huerfano, CO",1034,16686000,186
"G0800570","1996","Colorado","08","Jackson","057","Jackson, CO",232,5114000,61
"G0800590","1996","Colorado","08","Jefferson","059","Jefferson, CO",154977,4094733000,14414
"G0800610","1996","Colorado","08","Kiowa","061","Kiowa, CO",244,3967000,43
"G0800630","1996","Colorado","08","Kit Carson","063","Kit Carson, CO",1683,28439000,277
"G0800650","1996","Colorado","08","Lake","065","Lake, CO",1367,22688000,202
"G0800670","1996","Colorado","08","La Plata","067","La Plata, CO",15526,297951000,1758
"G0800690","1996","Colorado","08","Larimer","069","Larimer, CO",81461,2011379000,7157
"G0800710","1996","Colorado","08","Las Animas","071","Las Animas, CO",2432,35851000,341
"G0800730","1996","Colorado","08","Lincoln","073","Lincoln, CO",1105,19463000,134
"G0800750","1996","Colorado","08","Logan","075","Logan, CO",6097,109871000,607
"G0800770","1996","Colorado","08","Mesa","077","Mesa, CO",37192,809751000,3312
"G0800790","1996","Colorado","08","Mineral","079","Mineral, CO",107,2046000,43
"G0800810","1996","Colorado","08","Moffat","081","Moffat, CO",3330,88972000,330
"G0800830","1996","Colorado","08","Montezuma","083","Montezuma, CO",6204,121517000,729
"G0800850","1996","Colorado","08","Montrose","085","Montrose, CO",8950,180172000,1031
"G0800870","1996","Colorado","08","Morgan","087","Morgan, CO",7836,160116000,638
"G0800890","1996","Colorado","08","Otero","089","Otero, CO",4934,84135000,527
"G0800910","1996","Colorado","08","Ouray","091","Ouray, CO",663,12571000,201
"G0800930","1996","Colorado","08","Park","093","Park, CO",1040,17746000,315
"G0800950","1996","Colorado","08","Phillips","095","Phillips, CO",934,15864000,141
"G0800970","1996","Colorado","08","Pitkin","097","Pitkin, CO",15863,311338000,1440
"G0800990","1996","Colorado","08","Prowers","099","Prowers, CO",4042,64606000,443
"G0801010","1996","Colorado","08","Pueblo","101","Pueblo, CO",40910,870731000,3063
"G0801030","1996","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1383,33402000,209
"G0801050","1996","Colorado","08","Rio Grande","105","Rio Grande, CO",2776,48491000,374
"G0801070","1996","Colorado","08","Routt","107","Routt, CO",13395,320831000,1080
"G0801090","1996","Colorado","08","Saguache","109","Saguache, CO",453,8289000,106
"G0801110","1996","Colorado","08","San Juan","111","San Juan, CO",87,2223000,44
"G0801130","1996","Colorado","08","San Miguel","113","San Miguel, CO",3385,57034000,440
"G0801150","1996","Colorado","08","Sedgwick","115","Sedgwick, CO",512,7466000,99
"G0801170","1996","Colorado","08","Summit","117","Summit, CO",17606,280835000,1501
"G0801190","1996","Colorado","08","Teller","119","Teller, CO",4662,83963000,542
"G0801210","1996","Colorado","08","Washington","121","Washington, CO",760,12151000,117
"G0801230","1996","Colorado","08","Weld","123","Weld, CO",49421,1229805000,3555
"G0801250","1996","Colorado","08","Yuma","125","Yuma, CO",2100,33555000,326
"G0809990","1996","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",1637,74808000,63
"G0900010","1996","Connecticut","09","Fairfield","001","Fairfield, CT",411996,17571385000,27919
"G0900030","1996","Connecticut","09","Hartford","003","Hartford, CT",436773,14636153000,23274
"G0900050","1996","Connecticut","09","Litchfield","005","Litchfield, CT",54456,1534039000,5096
"G0900070","1996","Connecticut","09","Middlesex","007","Middlesex, CT",57992,1709763000,4179
"G0900090","1996","Connecticut","09","New Haven","009","New Haven, CT",320310,9708777000,20944
"G0900110","1996","Connecticut","09","New London","011","New London, CT",99501,2977810000,5856
"G0900130","1996","Connecticut","09","Tolland","013","Tolland, CT",24923,589941000,2494
"G0900150","1996","Connecticut","09","Windham","015","Windham, CT",27722,701131000,2163
"G1000010","1996","Delaware","10","Kent","001","Kent, DE",41719,847465000,2849
"G1000030","1996","Delaware","10","New Castle","003","New Castle, DE",247857,8473316000,14576
"G1000050","1996","Delaware","10","Sussex","005","Sussex, DE",43461,941497000,4153
"G1109990","1996","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",387023,14997969000,19454
"G1200010","1996","Florida","12","Alachua","001","Alachua, FL",75281,1519810000,5073
"G1200030","1996","Florida","12","Baker","003","Baker, FL",3741,68132000,268
"G1200050","1996","Florida","12","Bay","005","Bay, FL",50988,959230000,4156
"G1200070","1996","Florida","12","Bradford","007","Bradford, FL",3639,56186000,382
"G1200090","1996","Florida","12","Brevard","009","Brevard, FL",139568,3447272000,10887
"G1200110","1996","Florida","12","Broward","011","Broward, FL",555329,13969389000,47471
"G1200130","1996","Florida","12","Calhoun","013","Calhoun, FL",1828,28666000,229
"G1200150","1996","Florida","12","Charlotte","015","Charlotte, FL",28905,566118000,2767
"G1200170","1996","Florida","12","Citrus","017","Citrus, FL",21788,425345000,2242
"G1200190","1996","Florida","12","Clay","019","Clay, FL",28468,531604000,2622
"G1200210","1996","Florida","12","Collier","021","Collier, FL",73305,1652118000,7388
"G1200230","1996","Florida","12","Columbia","023","Columbia, FL",13706,280906000,1119
"G1200250","1996","Florida","12","Dade","025","Dade, FL",820851,21804928000,66458
