GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G0100470","1985","Alabama","01","Dallas","047","Dallas, AL",14212,186452000,1067
"G0100490","1985","Alabama","01","DeKalb","049","De Kalb, AL",12427,163991000,916
"G0100510","1985","Alabama","01","Elmore","051","Elmore, AL",5465,65168000,635
"G0100530","1985","Alabama","01","Escambia","053","Escambia, AL",9254,128409000,809
"G0100550","1985","Alabama","01","Etowah","055","Etowah, AL",28690,495535000,1908
"G0100570","1985","Alabama","01","Fayette","057","Fayette, AL",4219,60255000,317
"G0100590","1985","Alabama","01","Franklin","059","Franklin, AL",6334,83479000,524
"G0100610","1985","Alabama","01","Geneva","061","Geneva, AL",4109,48394000,369
"G0100630","1985","Alabama","01","Greene","063","Greene, AL",1216,13283000,148
"G0100650","1985","Alabama","01","Hale","065","Hale, AL",1788,18982000,203
"G0100670","1985","Alabama","01","Henry","067","Henry, AL",3132,39846000,280
"G0100690","1985","Alabama","01","Houston","069","Houston, AL",30188,436649000,2190
"G0100710","1985","Alabama","01","Jackson","071","Jackson, AL",9732,146380000,782
"G0100730","1985","Alabama","01","Jefferson","073","Jefferson, AL",276892,5118209000,16034
"G0100750","1985","Alabama","01","Lamar","075","Lamar, AL",4981,65165000,294
"G0100770","1985","Alabama","01","Lauderdale","077","Lauderdale, AL",17332,231005000,1670
"G0100790","1985","Alabama","01","Lawrence","079","Lawrence, AL",4507,90223000,312
"G0100810","1985","Alabama","01","Lee","081","Lee, AL",22339,317355000,1437
"G0100830","1985","Alabama","01","Limestone","083","Limestone, AL",10479,242846000,728
"G0100850","1985","Alabama","01","Lowndes","085","Lowndes, AL",1058,11915000,127
"G0100870","1985","Alabama","01","Macon","087","Macon, AL",3666,40680000,266
"G0100890","1985","Alabama","01","Madison","089","Madison, AL",79345,1416381000,4811
"G0100910","1985","Alabama","01","Marengo","091","Marengo, AL",5111,70173000,430
"G0100930","1985","Alabama","01","Marion","093","Marion, AL",8672,122532000,508
"G0100950","1985","Alabama","01","Marshall","095","Marshall, AL",19833,261013000,1474
"G0100970","1985","Alabama","01","Mobile","097","Mobile, AL",112169,1867415000,8325
"G0100990","1985","Alabama","01","Monroe","099","Monroe, AL",6430,97535000,395
"G0101010","1985","Alabama","01","Montgomery","101","Montgomery, AL",78985,1286252000,5059
"G0101030","1985","Alabama","01","Morgan","103","Morgan, AL",30412,522125000,2170
"G0101050","1985","Alabama","01","Perry","105","Perry, AL",2334,21994000,195
"G0101070","1985","Alabama","01","Pickens","107","Pickens, AL",2580,31094000,359
"G0101090","1985","Alabama","01","Pike","109","Pike, AL",6209,79440000,589
"G0101110","1985","Alabama","01","Randolph","111","Randolph, AL",4143,51632000,317
"G0101130","1985","Alabama","01","Russell","113","Russell, AL",8427,111164000,776
"G0101150","1985","Alabama","01","St Clair","115","St. Clair, AL",5102,67803000,587
"G0101170","1985","Alabama","01","Shelby","117","Shelby, AL",16992,353322000,1256
"G0101190","1985","Alabama","01","Sumter","119","Sumter, AL",3252,44331000,251
"G0101210","1985","Alabama","01","Talladega","121","Talladega, AL",16290,255225000,1176
"G0101230","1985","Alabama","01","Tallapoosa","123","Tallapoosa, AL",13604,193778000,706
"G0101250","1985","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",35253,568569000,2885
"G0101270","1985","Alabama","01","Walker","127","Walker, AL",14913,277487000,1259
"G0101290","1985","Alabama","01","Washington","129","Washington, AL",3133,67848000,206
"G0101310","1985","Alabama","01","Wilcox","131","Wilcox, AL",2922,50372000,274
"G0101330","1985","Alabama","01","Winston","133","Winston, AL",6713,82027000,478
"G0109990","1985","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",2549,55708000,93
"G0200100","1985","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",602,12035000,77
"G0200200","1985","Alaska","02","Anchorage","020","Anchorage, AK",87055,2459371000,7365
"G0200500","1985","Alaska","02","Bethel","050","Bethel, AK",1543,23883000,185
"G0200600","1985","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",260,8111000,43
"G0200700","1985","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",809,22336000,99
"G0200900","1985","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",17706,443616000,1957
"G0201000","1985","Alaska","02","Haines","100","Haines, AK",364,7235000,88
"G0201100","1985","Alaska","02","Juneau","110","Juneau, AK",6834,143389000,898
"G0201220","1985","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",7364,194834000,1229
"G0201300","1985","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",4106,117116000,473
"G0201400","1985","Alaska","02","Kobuk","140","Kobuk, AK",630,15026000,69
"G0201500","1985","Alaska","02","Kodiak Island","150","Kodiak Island, AK",2622,57914000,340
"G0201700","1985","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",5190,110048000,939
"G0201800","1985","Alaska","02","Nome","180","Nome, AK",1224,25765000,145
"G0201850","1985","Alaska","02","North Slope","185","North Slope, AK",835,30975000,83
"G0202010","1985","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",746,16204000,76
"G0202200","1985","Alaska","02","Sitka","220","Sitka, AK",2043,44960000,296
"G0202310","1985","Alaska","02","Skagway-Yakutat-Angoon","231","Skagway-Yakutat-Angoon, AK",552,12824000,100
"G0202400","1985","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",461,8308000,121
"G0202610","1985","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",1490,46052000,272
"G0202700","1985","Alaska","02","Wade Hampton","270","Wade Hampton, AK",390,5343000,56
"G0202800","1985","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1237,29708000,224
"G0202900","1985","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",957,37651000,164
"G0209990","1985","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",4593,268804000,55
"G0400010","1985","Arizona","04","Apache","001","Apache, AZ",4601,62131000,399
"G0400030","1985","Arizona","04","Cochise","003","Cochise, AZ",12914,177686000,1682
"G0400050","1985","Arizona","04","Coconino","005","Coconino, AZ",19623,271038000,2011
"G0400070","1985","Arizona","04","Gila","007","Gila, AZ",8024,158340000,775
"G0400090","1985","Arizona","04","Graham","009","Graham, AZ",2723,29519000,391
"G0400110","1985","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,94
"G0400130","1985","Arizona","04","Maricopa","013","Maricopa, AZ",716445,12743730000,47845
"G0400150","1985","Arizona","04","Mohave","015","Mohave, AZ",14068,177797000,1785
"G0400170","1985","Arizona","04","Navajo","017","Navajo, AZ",9566,171864000,1220
"G0400190","1985","Arizona","04","Pima","019","Pima, AZ",187297,3060068000,14300
"G0400210","1985","Arizona","04","Pinal","021","Pinal, AZ",15759,263335000,1457
"G0400230","1985","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",6735,78708000,746
"G0400250","1985","Arizona","04","Yavapai","025","Yavapai, AZ",17092,234176000,2541
"G0400270","1985","Arizona","04","Yuma","027","Yuma, AZ",20654,250532000,2219
"G0409990","1985","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,42
"G0500010","1985","Arkansas","05","Arkansas","001","Arkansas, AR",6288,89324000,639
"G0500030","1985","Arkansas","05","Ashley","003","Ashley, AR",6924,126455000,444
"G0500050","1985","Arkansas","05","Baxter","005","Baxter, AR",7212,96920000,759
"G0500070","1985","Arkansas","05","Benton","007","Benton, AR",28235,419818000,1806
"G0500090","1985","Arkansas","05","Boone","009","Boone, AR",9976,118605000,760
"G0500110","1985","Arkansas","05","Bradley","011","Bradley, AR",3016,39082000,300
"G0500130","1985","Arkansas","05","Calhoun","013","Calhoun, AR",483,5347000,90
"G0500150","1985","Arkansas","05","Carroll","015","Carroll, AR",4278,47696000,508
"G0500170","1985","Arkansas","05","Chicot","017","Chicot, AR",2173,22513000,304
"G0500190","1985","Arkansas","05","Clark","019","Clark, AR",5510,78114000,523
"G0500210","1985","Arkansas","05","Clay","021","Clay, AR",3238,40142000,371
"G0500230","1985","Arkansas","05","Cleburne","023","Cleburne, AR",3174,38660000,399
"G0500250","1985","Arkansas","05","Cleveland","025","Cleveland, AR",361,3655000,83
"G0500270","1985","Arkansas","05","Columbia","027","Columbia, AR",7174,111972000,660
"G0500290","1985","Arkansas","05","Conway","029","Conway, AR",4159,65154000,406
"G0500310","1985","Arkansas","05","Craighead","031","Craighead, AR",20081,284929000,1686
"G0500330","1985","Arkansas","05","Crawford","033","Crawford, AR",6970,93967000,596
"G0500350","1985","Arkansas","05","Crittenden","035","Crittenden, AR",9876,134834000,893
"G0500370","1985","Arkansas","05","Cross","037","Cross, AR",3838,51878000,348
"G0500390","1985","Arkansas","05","Dallas","039","Dallas, AR",2666,36521000,275
"G0500410","1985","Arkansas","05","Desha","041","Desha, AR",3912,53905000,406
"G0500430","1985","Arkansas","05","Drew","043","Drew, AR",4361,49855000,353
"G0500450","1985","Arkansas","05","Faulkner","045","Faulkner, AR",14152,193592000,958
"G0500470","1985","Arkansas","05","Franklin","047","Franklin, AR",2279,29255000,255
"G0500490","1985","Arkansas","05","Fulton","049","Fulton, AR",990,10616000,156
"G0500510","1985","Arkansas","05","Garland","051","Garland, AR",22868,283338000,2087
"G0500530","1985","Arkansas","05","Grant","053","Grant, AR",1737,25166000,207
"G0500550","1985","Arkansas","05","Greene","055","Greene, AR",7885,105766000,618
"G0500570","1985","Arkansas","05","Hempstead","057","Hempstead, AR",5179,66875000,440
"G0500590","1985","Arkansas","05","Hot Spring","059","Hot Spring, AR",4813,72083000,500
"G0500610","1985","Arkansas","05","Howard","061","Howard, AR",5332,63155000,311
"G0500630","1985","Arkansas","05","Independence","063","Independence, AR",11752,149996000,702
"G0500650","1985","Arkansas","05","Izard","065","Izard, AR",1390,14520000,170
"G0500670","1985","Arkansas","05","Jackson","067","Jackson, AR",4294,58500000,456
"G0500690","1985","Arkansas","05","Jefferson","069","Jefferson, AR",21751,343548000,1787
"G0500710","1985","Arkansas","05","Johnson","071","Johnson, AR",3373,42807000,300
"G0500730","1985","Arkansas","05","Lafayette","073","Lafayette, AR",1378,17366000,179
"G0500750","1985","Arkansas","05","Lawrence","075","Lawrence, AR",3456,37934000,327
"G0500770","1985","Arkansas","05","Lee","077","Lee, AR",1281,15795000,175
"G0500790","1985","Arkansas","05","Lincoln","079","Lincoln, AR",775,11496000,123
"G0500810","1985","Arkansas","05","Little River","081","Little River, AR",3008,66917000,213
"G0500830","1985","Arkansas","05","Logan","083","Logan, AR",2972,35621000,351
"G0500850","1985","Arkansas","05","Lonoke","085","Lonoke, AR",5175,69866000,582
"G0500870","1985","Arkansas","05","Madison","087","Madison, AR",1348,12219000,144
"G0500890","1985","Arkansas","05","Marion","089","Marion, AR",1766,18675000,171
"G0500910","1985","Arkansas","05","Miller","091","Miller, AR",10219,155016000,718
"G0500930","1985","Arkansas","05","Mississippi","093","Mississippi, AR",12840,169522000,1064
"G0500950","1985","Arkansas","05","Monroe","095","Monroe, AR",1564,16020000,300
"G0500970","1985","Arkansas","05","Montgomery","097","Montgomery, AR",1205,12310000,178
"G0500990","1985","Arkansas","05","Nevada","099","Nevada, AR",1791,25254000,179
"G0501010","1985","Arkansas","05","Newton","101","Newton, AR",320,3292000,73
"G0501030","1985","Arkansas","05","Ouachita","103","Ouachita, AR",9965,165939000,754
"G0501050","1985","Arkansas","05","Perry","105","Perry, AR",244,2615000,84
"G0501070","1985","Arkansas","05","Phillips","107","Phillips, AR",5917,70126000,624
"G0501090","1985","Arkansas","05","Pike","109","Pike, AR",1658,19671000,205
"G0501110","1985","Arkansas","05","Poinsett","111","Poinsett, AR",4413,52692000,445
"G0501130","1985","Arkansas","05","Polk","113","Polk, AR",3144,34552000,336
"G0501150","1985","Arkansas","05","Pope","115","Pope, AR",11426,176675000,974
"G0501170","1985","Arkansas","05","Prairie","117","Prairie, AR",1119,12861000,179
"G0501190","1985","Arkansas","05","Pulaski","119","Pulaski, AR",151561,2576027000,10276
"G0501210","1985","Arkansas","05","Randolph","121","Randolph, AR",3393,40990000,288
"G0501230","1985","Arkansas","05","St Francis","123","St. Francis, AR",7278,103668000,575
"G0501250","1985","Arkansas","05","Saline","125","Saline, AR",6773,114840000,778
"G0501270","1985","Arkansas","05","Scott","127","Scott, AR",1695,19608000,152
"G0501290","1985","Arkansas","05","Searcy","129","Searcy, AR",1482,11213000,132
"G0501310","1985","Arkansas","05","Sebastian","131","Sebastian, AR",50992,841788000,3172
"G0501330","1985","Arkansas","05","Sevier","133","Sevier, AR",2935,32216000,294
"G0501350","1985","Arkansas","05","Sharp","135","Sharp, AR",1192,13440000,233
"G0501370","1985","Arkansas","05","Stone","137","Stone, AR",1137,11526000,172
"G0501390","1985","Arkansas","05","Union","139","Union, AR",16377,267586000,1344
"G0501410","1985","Arkansas","05","Van Buren","141","Van Buren, AR",1726,20060000,236
"G0501430","1985","Arkansas","05","Washington","143","Washington, AR",33414,455245000,2668
"G0501450","1985","Arkansas","05","White","145","White, AR",11669,160532000,1101
"G0501470","1985","Arkansas","05","Woodruff","147","Woodruff, AR",1793,21709000,163
"G0501490","1985","Arkansas","05","Yell","149","Yell, AR",3856,44342000,287
"G0509990","1985","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",2863,44472000,90
"G0600010","1985","California","06","Alameda","001","Alameda, CA",427056,9139591000,29624
"G0600030","1985","California","06","Alpine","003","Alpine, CA",882,6239000,39
"G0600050","1985","California","06","Amador","005","Amador, CA",4072,62564000,663
"G0600070","1985","California","06","Butte","007","Butte, CA",34221,488841000,4088
"G0600090","1985","California","06","Calaveras","009","Calaveras, CA",3086,42035000,690
"G0600110","1985","California","06","Colusa","011","Colusa, CA",2499,36975000,364
"G0600130","1985","California","06","Contra Costa","013","Contra Costa, CA",200210,4206484000,17161
"G0600150","1985","California","06","Del Norte","015","Del Norte, CA",3049,45215000,443
"G0600170","1985","California","06","El Dorado","017","El Dorado, CA",17720,256110000,2637
"G0600190","1985","California","06","Fresno","019","Fresno, CA",151180,2516304000,13987
"G0600210","1985","California","06","Glenn","021","Glenn, CA",4463,85339000,507
"G0600230","1985","California","06","Humboldt","023","Humboldt, CA",26851,439240000,3241
"G0600250","1985","California","06","Imperial","025","Imperial, CA",17161,230594000,1941
"G0600270","1985","California","06","Inyo","027","Inyo, CA",4542,58075000,581
"G0600290","1985","California","06","Kern","029","Kern, CA",114257,2011808000,10306
"G0600310","1985","California","06","Kings","031","Kings, CA",13376,211535000,1430
"G0600330","1985","California","06","Lake","033","Lake, CA",6291,83686000,1056
"G0600350","1985","California","06","Lassen","035","Lassen, CA",3275,48509000,512
"G0600370","1985","California","06","Los Angeles","037","Los Angeles, CA",3345520,72053110000,204046
"G0600390","1985","California","06","Madera","039","Madera, CA",11883,186766000,1343
"G0600410","1985","California","06","Marin","041","Marin, CA",74052,1408805000,8457
"G0600430","1985","California","06","Mariposa","043","Mariposa, CA",2283,32620000,295
"G0600450","1985","California","06","Mendocino","045","Mendocino, CA",17929,275922000,2328
"G0600470","1985","California","06","Merced","047","Merced, CA",27932,434257000,2671
"G0600490","1985","California","06","Modoc","049","Modoc, CA",1328,17270000,225
"G0600510","1985","California","06","Mono","051","Mono, CA",4182,45459000,475
"G0600530","1985","California","06","Monterey","053","Monterey, CA",73210,1217387000,7554
"G0600550","1985","California","06","Napa","055","Napa, CA",27601,461285000,2804
"G0600570","1985","California","06","Nevada","057","Nevada, CA",12960,186370000,1952
"G0600590","1985","California","06","Orange","059","Orange, CA",963171,19833122000,61489
"G0600610","1985","California","06","Placer","061","Placer, CA",34301,541445000,4068
"G0600630","1985","California","06","Plumas","063","Plumas, CA",3355,62900000,606
"G0600650","1985","California","06","Riverside","065","Riverside, CA",189739,3008644000,16692
"G0600670","1985","California","06","Sacramento","067","Sacramento, CA",252745,4537496000,21343
"G0600690","1985","California","06","San Benito","069","San Benito, CA",5239,88137000,596
"G0600710","1985","California","06","San Bernardino","071","San Bernardino, CA",244411,4040276000,19984
"G0600730","1985","California","06","San Diego","073","San Diego, CA",655927,12085843000,50856
"G0600750","1985","California","06","San Francisco","075","San Francisco, CA",520167,12370066000,30117
"G0600770","1985","California","06","San Joaquin","077","San Joaquin, CA",102404,1844882000,8926
"G0600790","1985","California","06","San Luis Obispo","079","San Luis Obispo, CA",46478,662819000,5117
"G0600810","1985","California","06","San Mateo","081","San Mateo, CA",256624,5942233000,17363
"G0600830","1985","California","06","Santa Barbara","083","Santa Barbara, CA",117133,2156472000,9668
"G0600850","1985","California","06","Santa Clara","085","Santa Clara, CA",733881,18255642000,36091
"G0600870","1985","California","06","Santa Cruz","087","Santa Cruz, CA",56006,886486000,5930
"G0600890","1985","California","06","Shasta","089","Shasta, CA",30239,521025000,3916
"G0600910","1985","California","06","Sierra","091","Sierra, CA",479,9083000,87
"G0600930","1985","California","06","Siskiyou","093","Siskiyou, CA",7931,111848000,1200
"G0600950","1985","California","06","Solano","095","Solano, CA",51651,901703000,4854
"G0600970","1985","California","06","Sonoma","097","Sonoma, CA",91704,1632657000,9953
"G0600990","1985","California","06","Stanislaus","099","Stanislaus, CA",76571,1373961000,6713
"G0601010","1985","California","06","Sutter","101","Sutter, CA",11831,192183000,1372
"G0601030","1985","California","06","Tehama","103","Tehama, CA",7891,135329000,888
"G0601050","1985","California","06","Trinity","105","Trinity, CA",1568,24890000,305
"G0601070","1985","California","06","Tulare","107","Tulare, CA",54348,806963000,5535
"G0601090","1985","California","06","Tuolumne","109","Tuolumne, CA",7480,104913000,1316
"G0601110","1985","California","06","Ventura","111","Ventura, CA",158208,2885478000,12487
"G0601130","1985","California","06","Yolo","113","Yolo, CA",29833,548495000,2716
"G0601150","1985","California","06","Yuba","115","Yuba, CA",7559,115490000,919
"G0609990","1985","California","06","Remainder of California","999","California Statewide No Fixed Loc",16880,447302000,217
"G0800010","1985","Colorado","08","Adams","001","Adams, CO",80694,1539039000,5474
"G0800030","1985","Colorado","08","Alamosa","003","Alamosa, CO",3257,40000000,407
"G0800050","1985","Colorado","08","Arapahoe","005","Arapahoe, CO",146645,2947189000,10967
"G0800070","1985","Colorado","08","Archuleta","007","Archuleta, CO",1050,11380000,219
"G0800090","1985","Colorado","08","Baca","009","Baca, CO",479,4842000,133
"G0800110","1985","Colorado","08","Bent","011","Bent, CO",426,4451000,87
"G0800130","1985","Colorado","08","Boulder","013","Boulder, CO",88146,1717736000,6561
"G0800150","1985","Colorado","08","Chaffee","015","Chaffee, CO",2427,28171000,451
"G0800170","1985","Colorado","08","Cheyenne","017","Cheyenne, CO",312,3607000,57
"G0800190","1985","Colorado","08","Clear Creek","019","Clear Creek, CO",2198,39258000,184
"G0800210","1985","Colorado","08","Conejos","021","Conejos, CO",509,6539000,97
"G0800230","1985","Colorado","08","Costilla","023","Costilla, CO",246,3150000,35
"G0800250","1985","Colorado","08","Crowley","025","Crowley, CO",218,2125000,42
"G0800270","1985","Colorado","08","Custer","027","Custer, CO",170,1664000,58
"G0800290","1985","Colorado","08","Delta","029","Delta, CO",3169,40521000,502
"G0800310","1985","Colorado","08","Denver","031","Denver, CO",352714,7514137000,20241
"G0800330","1985","Colorado","08","Dolores","033","Dolores, CO",205,2451000,32
"G0800350","1985","Colorado","08","Douglas","035","Douglas, CO",6216,108055000,942
"G0800370","1985","Colorado","08","Eagle","037","Eagle, CO",11826,139380000,1024
"G0800390","1985","Colorado","08","Elbert","039","Elbert, CO",552,6921000,124
"G0800410","1985","Colorado","08","El Paso","041","El Paso, CO",115734,1921153000,9755
"G0800430","1985","Colorado","08","Fremont","043","Fremont, CO",5799,76262000,667
"G0800450","1985","Colorado","08","Garfield","045","Garfield, CO",7910,136196000,1083
"G0800470","1985","Colorado","08","Gilpin","047","Gilpin, CO",113,1250000,50
"G0800490","1985","Colorado","08","Grand","049","Grand, CO",4420,38505000,505
"G0800510","1985","Colorado","08","Gunnison","051","Gunnison, CO",3929,54218000,479
"G0800530","1985","Colorado","08","Hinsdale","053","Hinsdale, CO",58,781000,33
"G0800550","1985","Colorado","08","Huerfano","055","Huerfano, CO",904,7400000,192
"G0800570","1985","Colorado","08","Jackson","057","Jackson, CO",256,4187000,49
"G0800590","1985","Colorado","08","Jefferson","059","Jefferson, CO",126705,2585646000,10327
"G0800610","1985","Colorado","08","Kiowa","061","Kiowa, CO",167,1460000,49
"G0800630","1985","Colorado","08","Kit Carson","063","Kit Carson, CO",1429,16515000,220
"G0800650","1985","Colorado","08","Lake","065","Lake, CO",1777,35510000,177
"G0800670","1985","Colorado","08","La Plata","067","La Plata, CO",9490,114489000,1310
"G0800690","1985","Colorado","08","Larimer","069","Larimer, CO",49431,792531000,4970
"G0800710","1985","Colorado","08","Las Animas","071","Las Animas, CO",1970,20226000,320
"G0800730","1985","Colorado","08","Lincoln","073","Lincoln, CO",1184,14674000,128
"G0800750","1985","Colorado","08","Logan","075","Logan, CO",5476,76326000,618
"G0800770","1985","Colorado","08","Mesa","077","Mesa, CO",23828,359392000,2606
"G0800790","1985","Colorado","08","Mineral","079","Mineral, CO",200,2669000,34
"G0800810","1985","Colorado","08","Moffat","081","Moffat, CO",2713,53249000,352
"G0800830","1985","Colorado","08","Montezuma","083","Montezuma, CO",4426,56774000,563
"G0800850","1985","Colorado","08","Montrose","085","Montrose, CO",5296,76817000,720
"G0800870","1985","Colorado","08","Morgan","087","Morgan, CO",5657,74544000,655
"G0800890","1985","Colorado","08","Otero","089","Otero, CO",4790,57164000,544
"G0800910","1985","Colorado","08","Ouray","091","Ouray, CO",328,3685000,100
"G0800930","1985","Colorado","08","Park","093","Park, CO",495,5376000,128
"G0800950","1985","Colorado","08","Phillips","095","Phillips, CO",656,7493000,143
"G0800970","1985","Colorado","08","Pitkin","097","Pitkin, CO",9896,115670000,922
"G0800990","1985","Colorado","08","Prowers","099","Prowers, CO",3368,42136000,435
"G0801010","1985","Colorado","08","Pueblo","101","Pueblo, CO",27879,417409000,2780
"G0801030","1985","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1771,40430000,199
"G0801050","1985","Colorado","08","Rio Grande","105","Rio Grande, CO",2469,29156000,335
"G0801070","1985","Colorado","08","Routt","107","Routt, CO",7868,136089000,599
"G0801090","1985","Colorado","08","Saguache","109","Saguache, CO",461,4642000,87
"G0801110","1985","Colorado","08","San Juan","111","San Juan, CO",189,2346000,36
"G0801130","1985","Colorado","08","San Miguel","113","San Miguel, CO",798,9602000,155
"G0801150","1985","Colorado","08","Sedgwick","115","Sedgwick, CO",369,4334000,97
"G0801170","1985","Colorado","08","Summit","117","Summit, CO",10360,99752000,790
"G0801190","1985","Colorado","08","Teller","119","Teller, CO",1432,17979000,352
"G0801210","1985","Colorado","08","Washington","121","Washington, CO",695,8942000,126
"G0801230","1985","Colorado","08","Weld","123","Weld, CO",31043,547331000,2794
"G0801250","1985","Colorado","08","Yuma","125","Yuma, CO",1620,17790000,316
"G0809990","1985","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",8428,302004000,161
"G0900010","1985","Connecticut","09","Fairfield","001","Fairfield, CT",394117,9550113000,25299
"G0900030","1985","Connecticut","09","Hartford","003","Hartford, CT",443550,9468901000,22016
"G0900050","1985","Connecticut","09","Litchfield","005","Litchfield, CT",50249,869670000,4483
"G0900070","1985","Connecticut","09","Middlesex","007","Middlesex, CT",51586,939856000,3482
"G0900090","1985","Connecticut","09","New Haven","009","New Haven, CT",305770,5721204000,19838
"G0900110","1985","Connecticut","09","New London","011","New London, CT",87086,1683966000,5347
"G0900130","1985","Connecticut","09","Tolland","013","Tolland, CT",19027,267941000,2045
"G0900150","1985","Connecticut","09","Windham","015","Windham, CT",26281,442345000,1893
"G0909990","1985","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",323,8627000,29
"G1000010","1985","Delaware","10","Kent","001","Kent, DE",27207,395570000,2200
"G1000030","1985","Delaware","10","New Castle","003","New Castle, DE",185619,4183142000,10133
"G1000050","1985","Delaware","10","Sussex","005","Sussex, DE",33979,495390000,3100
"G1009990","1985","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",150,2519000,13
"G1109990","1985","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",364771,8015044000,19245
"G1200010","1985","Florida","12","Alachua","001","Alachua, FL",50274,692484000,4125
"G1200030","1985","Florida","12","Baker","003","Baker, FL",1323,15731000,203
"G1200050","1985","Florida","12","Bay","005","Bay, FL",33728,436088000,3310
"G1200070","1985","Florida","12","Bradford","007","Bradford, FL",2815,33888000,333
"G1200090","1985","Florida","12","Brevard","009","Brevard, FL",115521,2080478000,8108
"G1200110","1985","Florida","12","Broward","011","Broward, FL",382750,6259700000,34099
"G1200130","1985","Florida","12","Calhoun","013","Calhoun, FL",1549,18254000,225
"G1200150","1985","Florida","12","Charlotte","015","Charlotte, FL",15984,215353000,1829
"G1200170","1985","Florida","12","Citrus","017","Citrus, FL",12463,178163000,1524
"G1200190","1985","Florida","12","Clay","019","Clay, FL",19062,234608000,1806
"G1200210","1985","Florida","12","Collier","021","Collier, FL",37437,526712000,4241
"G1200230","1985","Florida","12","Columbia","023","Columbia, FL",9631,121898000,893
"G1200250","1985","Florida","12","Dade","025","Dade, FL",677133,11768377000,54665
"G1200270","1985","Florida","12","DeSoto","027","De Soto, FL",2657,29284000,374
"G1200290","1985","Florida","12","Dixie","029","Dixie, FL",1131,12910000,158
"G1200310","1985","Florida","12","Duval","031","Duval, FL",259031,4470186000,16805
