GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,DZ6001,DZ8001,DZ9001
"G0100910","1990","Alabama","01","Marengo","091","Marengo, AL",6646,136765000,437
"G0100930","1990","Alabama","01","Marion","093","Marion, AL",8553,130233000,520
"G0100950","1990","Alabama","01","Marshall","095","Marshall, AL",26089,389924000,1732
"G0100970","1990","Alabama","01","Mobile","097","Mobile, AL",126500,2393177000,8650
"G0100990","1990","Alabama","01","Monroe","099","Monroe, AL",8954,179005000,433
"G0101010","1990","Alabama","01","Montgomery","101","Montgomery, AL",89992,1651874000,5568
"G0101030","1990","Alabama","01","Morgan","103","Morgan, AL",36955,728023000,2439
"G0101050","1990","Alabama","01","Perry","105","Perry, AL",2220,25483000,170
"G0101070","1990","Alabama","01","Pickens","107","Pickens, AL",3345,42560000,343
"G0101090","1990","Alabama","01","Pike","109","Pike, AL",8420,127870000,624
"G0101110","1990","Alabama","01","Randolph","111","Randolph, AL",3906,59089000,338
"G0101130","1990","Alabama","01","Russell","113","Russell, AL",9021,149935000,774
"G0101150","1990","Alabama","01","St Clair","115","St. Clair, AL",7115,111262000,715
"G0101170","1990","Alabama","01","Shelby","117","Shelby, AL",16617,321716000,1493
"G0101190","1990","Alabama","01","Sumter","119","Sumter, AL",3025,49539000,218
"G0101210","1990","Alabama","01","Talladega","121","Talladega, AL",17793,329916000,1187
"G0101230","1990","Alabama","01","Tallapoosa","123","Tallapoosa, AL",16432,280709000,702
"G0101250","1990","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",48523,859580000,3233
"G0101270","1990","Alabama","01","Walker","127","Walker, AL",15223,290262000,1348
"G0101290","1990","Alabama","01","Washington","129","Washington, AL",3370,96278000,247
"G0101310","1990","Alabama","01","Wilcox","131","Wilcox, AL",1654,18990000,239
"G0101330","1990","Alabama","01","Winston","133","Winston, AL",7958,121121000,481
"G0109990","1990","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",4589,136069000,76
"G0200100","1990","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",2783,66380000,127
"G0200200","1990","Alaska","02","Anchorage","020","Anchorage, AK",86153,2712165000,6801
"G0200500","1990","Alaska","02","Bethel","050","Bethel, AK",1986,35634000,178
"G0200600","1990","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",389,11127000,49
"G0200700","1990","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",1184,31401000,128
"G0200900","1990","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",17136,411240000,1834
"G0201000","1990","Alaska","02","Haines","100","Haines, AK",508,12428000,92
"G0201100","1990","Alaska","02","Juneau","110","Juneau, AK",7654,197838000,877
"G0201220","1990","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",8455,231010000,1263
"G0201300","1990","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",5441,160288000,493
"G0201500","1990","Alaska","02","Kodiak Island","150","Kodiak Island, AK",4223,92300000,386
"G0201700","1990","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",4902,105520000,801
"G0201800","1990","Alaska","02","Nome","180","Nome, AK",1420,34523000,139
"G0201850","1990","Alaska","02","North Slope","185","North Slope, AK",951,36360000,81
"G0201880","1990","Alaska","02","Northwest Arctic","188","Northwest Arctic, AK",1099,35193000,64
"G0202010","1990","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",1281,35066000,108
"G0202200","1990","Alaska","02","Sitka","220","Sitka, AK",2650,64192000,300
"G0202310","1990","Alaska","02","Skagway-Yakutat-Angoon","231","Skagway-Yakutat-Angoon, AK",806,19675000,130
"G0202400","1990","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",459,7729000,119
"G0202610","1990","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",1888,52892000,322
"G0202700","1990","Alaska","02","Wade Hampton","270","Wade Hampton, AK",426,5657000,57
"G0202800","1990","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1756,48921000,229
"G0202900","1990","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",1007,45790000,149
"G0209990","1990","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",3241,209937000,46
"G0400010","1990","Arizona","04","Apache","001","Apache, AZ",6226,101477000,429
"G0400030","1990","Arizona","04","Cochise","003","Cochise, AZ",15382,236742000,1778
"G0400050","1990","Arizona","04","Coconino","005","Coconino, AZ",26832,418365000,2278
"G0400070","1990","Arizona","04","Gila","007","Gila, AZ",9152,186849000,834
"G0400090","1990","Arizona","04","Graham","009","Graham, AZ",2938,38380000,399
"G0400110","1990","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,100
"G0400120","1990","Arizona","04","La Paz","012","La Paz, AZ",2421,31092000,299
"G0400130","1990","Arizona","04","Maricopa","013","Maricopa, AZ",847908,18253333000,53343
"G0400150","1990","Arizona","04","Mohave","015","Mohave, AZ",23342,356479000,2559
"G0400170","1990","Arizona","04","Navajo","017","Navajo, AZ",11940,231620000,1219
"G0400190","1990","Arizona","04","Pima","019","Pima, AZ",210148,3776719000,15388
"G0400210","1990","Arizona","04","Pinal","021","Pinal, AZ",19550,365219000,1639
"G0400230","1990","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",9825,136328000,957
"G0400250","1990","Arizona","04","Yavapai","025","Yavapai, AZ",24992,386706000,3271
"G0400270","1990","Arizona","04","Yuma","027","Yuma, AZ",22884,347480000,1965
"G0409990","1990","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,31
"G0500010","1990","Arkansas","05","Arkansas","001","Arkansas, AR",7557,124863000,605
"G0500030","1990","Arkansas","05","Ashley","003","Ashley, AR",7630,171932000,443
"G0500050","1990","Arkansas","05","Baxter","005","Baxter, AR",9001,128762000,827
"G0500070","1990","Arkansas","05","Benton","007","Benton, AR",38405,815198000,2089
"G0500090","1990","Arkansas","05","Boone","009","Boone, AR",10606,176983000,743
"G0500110","1990","Arkansas","05","Bradley","011","Bradley, AR",2923,39927000,291
"G0500130","1990","Arkansas","05","Calhoun","013","Calhoun, AR",664,9157000,85
"G0500150","1990","Arkansas","05","Carroll","015","Carroll, AR",5503,78750000,599
"G0500170","1990","Arkansas","05","Chicot","017","Chicot, AR",2369,28349000,279
"G0500190","1990","Arkansas","05","Clark","019","Clark, AR",5748,81619000,508
"G0500210","1990","Arkansas","05","Clay","021","Clay, AR",4140,58474000,361
"G0500230","1990","Arkansas","05","Cleburne","023","Cleburne, AR",4127,60124000,414
"G0500250","1990","Arkansas","05","Cleveland","025","Cleveland, AR",607,6973000,86
"G0500270","1990","Arkansas","05","Columbia","027","Columbia, AR",8064,137212000,632
"G0500290","1990","Arkansas","05","Conway","029","Conway, AR",4823,88098000,346
"G0500310","1990","Arkansas","05","Craighead","031","Craighead, AR",25948,427685000,1808
"G0500330","1990","Arkansas","05","Crawford","033","Crawford, AR",9473,144018000,735
"G0500350","1990","Arkansas","05","Crittenden","035","Crittenden, AR",12380,180595000,900
"G0500370","1990","Arkansas","05","Cross","037","Cross, AR",4467,67635000,352
"G0500390","1990","Arkansas","05","Dallas","039","Dallas, AR",2889,45203000,261
"G0500410","1990","Arkansas","05","Desha","041","Desha, AR",3886,62451000,388
"G0500430","1990","Arkansas","05","Drew","043","Drew, AR",4806,65886000,351
"G0500450","1990","Arkansas","05","Faulkner","045","Faulkner, AR",17948,294129000,1135
"G0500470","1990","Arkansas","05","Franklin","047","Franklin, AR",2241,33879000,242
"G0500490","1990","Arkansas","05","Fulton","049","Fulton, AR",1323,14581000,189
"G0500510","1990","Arkansas","05","Garland","051","Garland, AR",23498,352714000,2034
"G0500530","1990","Arkansas","05","Grant","053","Grant, AR",2575,41338000,219
"G0500550","1990","Arkansas","05","Greene","055","Greene, AR",9515,146177000,656
"G0500570","1990","Arkansas","05","Hempstead","057","Hempstead, AR",5256,86296000,415
"G0500590","1990","Arkansas","05","Hot Spring","059","Hot Spring, AR",4663,76723000,454
"G0500610","1990","Arkansas","05","Howard","061","Howard, AR",5913,86215000,280
"G0500630","1990","Arkansas","05","Independence","063","Independence, AR",11708,197062000,716
"G0500650","1990","Arkansas","05","Izard","065","Izard, AR",1750,26099000,204
"G0500670","1990","Arkansas","05","Jackson","067","Jackson, AR",4862,80498000,464
"G0500690","1990","Arkansas","05","Jefferson","069","Jefferson, AR",24272,446469000,1731
"G0500710","1990","Arkansas","05","Johnson","071","Johnson, AR",4807,65512000,287
"G0500730","1990","Arkansas","05","Lafayette","073","Lafayette, AR",1487,20572000,158
"G0500750","1990","Arkansas","05","Lawrence","075","Lawrence, AR",3679,46352000,341
"G0500770","1990","Arkansas","05","Lee","077","Lee, AR",1237,17835000,148
"G0500790","1990","Arkansas","05","Lincoln","079","Lincoln, AR",925,15553000,120
"G0500810","1990","Arkansas","05","Little River","081","Little River, AR",3121,77679000,213
"G0500830","1990","Arkansas","05","Logan","083","Logan, AR",3668,48421000,365
"G0500850","1990","Arkansas","05","Lonoke","085","Lonoke, AR",6011,92499000,637
"G0500870","1990","Arkansas","05","Madison","087","Madison, AR",1494,19801000,153
"G0500890","1990","Arkansas","05","Marion","089","Marion, AR",2218,28411000,170
"G0500910","1990","Arkansas","05","Miller","091","Miller, AR",11030,213196000,684
"G0500930","1990","Arkansas","05","Mississippi","093","Mississippi, AR",14583,253219000,971
"G0500950","1990","Arkansas","05","Monroe","095","Monroe, AR",1873,23058000,264
"G0500970","1990","Arkansas","05","Montgomery","097","Montgomery, AR",1222,13971000,200
"G0500990","1990","Arkansas","05","Nevada","099","Nevada, AR",1726,25651000,164
"G0501010","1990","Arkansas","05","Newton","101","Newton, AR",423,4240000,96
"G0501030","1990","Arkansas","05","Ouachita","103","Ouachita, AR",10282,185902000,671
"G0501050","1990","Arkansas","05","Perry","105","Perry, AR",542,7258000,66
"G0501070","1990","Arkansas","05","Phillips","107","Phillips, AR",5689,81771000,600
"G0501090","1990","Arkansas","05","Pike","109","Pike, AR",1652,22934000,192
"G0501110","1990","Arkansas","05","Poinsett","111","Poinsett, AR",4815,75500000,441
"G0501130","1990","Arkansas","05","Polk","113","Polk, AR",3649,46665000,318
"G0501150","1990","Arkansas","05","Pope","115","Pope, AR",15082,276481000,1082
"G0501170","1990","Arkansas","05","Prairie","117","Prairie, AR",1591,22017000,185
"G0501190","1990","Arkansas","05","Pulaski","119","Pulaski, AR",182557,3543028000,10983
"G0501210","1990","Arkansas","05","Randolph","121","Randolph, AR",3884,52070000,270
"G0501230","1990","Arkansas","05","St Francis","123","St. Francis, AR",6246,86227000,545
"G0501250","1990","Arkansas","05","Saline","125","Saline, AR",8704,153149000,870
"G0501270","1990","Arkansas","05","Scott","127","Scott, AR",2090,26154000,153
"G0501290","1990","Arkansas","05","Searcy","129","Searcy, AR",1486,11239000,111
"G0501310","1990","Arkansas","05","Sebastian","131","Sebastian, AR",56702,1061149000,3152
"G0501330","1990","Arkansas","05","Sevier","133","Sevier, AR",3892,48949000,287
"G0501350","1990","Arkansas","05","Sharp","135","Sharp, AR",1825,21191000,256
"G0501370","1990","Arkansas","05","Stone","137","Stone, AR",1480,16819000,203
"G0501390","1990","Arkansas","05","Union","139","Union, AR",17167,314693000,1299
"G0501410","1990","Arkansas","05","Van Buren","141","Van Buren, AR",2518,30660000,261
"G0501430","1990","Arkansas","05","Washington","143","Washington, AR",45164,752195000,2986
"G0501450","1990","Arkansas","05","White","145","White, AR",14258,241908000,1127
"G0501470","1990","Arkansas","05","Woodruff","147","Woodruff, AR",1580,23267000,152
"G0501490","1990","Arkansas","05","Yell","149","Yell, AR",5095,66341000,309
"G0509990","1990","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",1883,64351000,77
"G0600010","1990","California","06","Alameda","001","Alameda, CA",505595,13102022000,32808
"G0600030","1990","California","06","Alpine","003","Alpine, CA",1048,7240000,41
"G0600050","1990","California","06","Amador","005","Amador, CA",5985,105046000,782
"G0600070","1990","California","06","Butte","007","Butte, CA",45746,774014000,4613
"G0600090","1990","California","06","Calaveras","009","Calaveras, CA",4781,78368000,870
"G0600110","1990","California","06","Colusa","011","Colusa, CA",2902,52670000,377
"G0600130","1990","California","06","Contra Costa","013","Contra Costa, CA",269056,6924278000,20278
"G0600150","1990","California","06","Del Norte","015","Del Norte, CA",4223,66270000,580
"G0600170","1990","California","06","El Dorado","017","El Dorado, CA",25509,452733000,3403
"G0600190","1990","California","06","Fresno","019","Fresno, CA",188738,3853913000,14823
"G0600210","1990","California","06","Glenn","021","Glenn, CA",4727,100695000,506
"G0600230","1990","California","06","Humboldt","023","Humboldt, CA",33912,617109000,3495
"G0600250","1990","California","06","Imperial","025","Imperial, CA",21610,344470000,2216
"G0600270","1990","California","06","Inyo","027","Inyo, CA",4750,70504000,616
"G0600290","1990","California","06","Kern","029","Kern, CA",129537,2748316000,10759
"G0600310","1990","California","06","Kings","031","Kings, CA",15784,311638000,1398
"G0600330","1990","California","06","Lake","033","Lake, CA",7837,131266000,1167
"G0600350","1990","California","06","Lassen","035","Lassen, CA",3885,63465000,562
"G0600370","1990","California","06","Los Angeles","037","Los Angeles, CA",3847918,101505047000,219625
"G0600390","1990","California","06","Madera","039","Madera, CA",15509,294973000,1634
"G0600410","1990","California","06","Marin","041","Marin, CA",89295,2235598000,9453
"G0600430","1990","California","06","Mariposa","043","Mariposa, CA",2876,51187000,364
"G0600450","1990","California","06","Mendocino","045","Mendocino, CA",21327,383255000,2627
"G0600470","1990","California","06","Merced","047","Merced, CA",33988,612377000,2826
"G0600490","1990","California","06","Modoc","049","Modoc, CA",1292,20176000,203
"G0600510","1990","California","06","Mono","051","Mono, CA",5795,70417000,479
"G0600530","1990","California","06","Monterey","053","Monterey, CA",87922,1781114000,8160
"G0600550","1990","California","06","Napa","055","Napa, CA",35943,757302000,3249
"G0600570","1990","California","06","Nevada","057","Nevada, CA",18897,342640000,2586
"G0600590","1990","California","06","Orange","059","Orange, CA",1191075,30206685000,71255
"G0600610","1990","California","06","Placer","061","Placer, CA",53443,1099855000,5537
"G0600630","1990","California","06","Plumas","063","Plumas, CA",3832,72380000,621
"G0600650","1990","California","06","Riverside","065","Riverside, CA",292031,5618542000,22423
"G0600670","1990","California","06","Sacramento","067","Sacramento, CA",337951,7541078000,24675
"G0600690","1990","California","06","San Benito","069","San Benito, CA",8049,148955000,763
"G0600710","1990","California","06","San Bernardino","071","San Bernardino, CA",373719,7557308000,24987
"G0600730","1990","California","06","San Diego","073","San Diego, CA",867603,19200508000,60581
"G0600750","1990","California","06","San Francisco","075","San Francisco, CA",520059,15473813000,32149
"G0600770","1990","California","06","San Joaquin","077","San Joaquin, CA",127573,2685420000,9864
"G0600790","1990","California","06","San Luis Obispo","079","San Luis Obispo, CA",60893,1050337000,6089
"G0600810","1990","California","06","San Mateo","081","San Mateo, CA",297544,8897071000,18699
"G0600830","1990","California","06","Santa Barbara","083","Santa Barbara, CA",128838,2897279000,10396
"G0600850","1990","California","06","Santa Clara","085","Santa Clara, CA",808990,25676604000,39340
"G0600870","1990","California","06","Santa Cruz","087","Santa Cruz, CA",72596,1524607000,6684
"G0600890","1990","California","06","Shasta","089","Shasta, CA",42671,866391000,4514
"G0600910","1990","California","06","Sierra","091","Sierra, CA",447,8876000,77
"G0600930","1990","California","06","Siskiyou","093","Siskiyou, CA",9268,146788000,1287
"G0600950","1990","California","06","Solano","095","Solano, CA",76183,1610269000,5955
"G0600970","1990","California","06","Sonoma","097","Sonoma, CA",130521,2784434000,11990
"G0600990","1990","California","06","Stanislaus","099","Stanislaus, CA",103228,2135429000,7732
"G0601010","1990","California","06","Sutter","101","Sutter, CA",14945,270118000,1553
"G0601030","1990","California","06","Tehama","103","Tehama, CA",9384,158185000,946
"G0601050","1990","California","06","Trinity","105","Trinity, CA",1803,29897000,320
"G0601070","1990","California","06","Tulare","107","Tulare, CA",66224,1223961000,5816
"G0601090","1990","California","06","Tuolumne","109","Tuolumne, CA",11070,201149000,1510
"G0601110","1990","California","06","Ventura","111","Ventura, CA",205176,4555274000,15223
"G0601130","1990","California","06","Yolo","113","Yolo, CA",43618,962942000,3138
"G0601150","1990","California","06","Yuba","115","Yuba, CA",8842,167556000,923
"G0609990","1990","California","06","Remainder of California","999","California Statewide No Fixed Loc",14553,598720000,139
"G0800010","1990","Colorado","08","Adams","001","Adams, CO",81864,1793494000,5639
"G0800030","1990","Colorado","08","Alamosa","003","Alamosa, CO",3167,49845000,405
"G0800050","1990","Colorado","08","Arapahoe","005","Arapahoe, CO",160153,3878154000,11894
"G0800070","1990","Colorado","08","Archuleta","007","Archuleta, CO",1100,11579000,200
"G0800090","1990","Colorado","08","Baca","009","Baca, CO",409,4537000,114
"G0800110","1990","Colorado","08","Bent","011","Bent, CO",971,17068000,73
"G0800130","1990","Colorado","08","Boulder","013","Boulder, CO",96365,2169715000,7319
"G0800150","1990","Colorado","08","Chaffee","015","Chaffee, CO",2661,31978000,427
"G0800170","1990","Colorado","08","Cheyenne","017","Cheyenne, CO",393,5860000,68
"G0800190","1990","Colorado","08","Clear Creek","019","Clear Creek, CO",2308,43029000,182
"G0800210","1990","Colorado","08","Conejos","021","Conejos, CO",643,7577000,89
"G0800230","1990","Colorado","08","Costilla","023","Costilla, CO",237,2402000,32
"G0800250","1990","Colorado","08","Crowley","025","Crowley, CO",195,2497000,33
"G0800270","1990","Colorado","08","Custer","027","Custer, CO",171,1892000,61
"G0800290","1990","Colorado","08","Delta","029","Delta, CO",2883,41554000,484
"G0800310","1990","Colorado","08","Denver","031","Denver, CO",332733,8303280000,19455
"G0800330","1990","Colorado","08","Dolores","033","Dolores, CO",160,1978000,31
"G0800350","1990","Colorado","08","Douglas","035","Douglas, CO",9006,166726000,1345
"G0800370","1990","Colorado","08","Eagle","037","Eagle, CO",15230,234916000,1383
"G0800390","1990","Colorado","08","Elbert","039","Elbert, CO",1114,15868000,165
"G0800410","1990","Colorado","08","El Paso","041","El Paso, CO",126113,2457736000,9575
"G0800430","1990","Colorado","08","Fremont","043","Fremont, CO",5893,88490000,649
"G0800450","1990","Colorado","08","Garfield","045","Garfield, CO",9757,182138000,1211
"G0800470","1990","Colorado","08","Gilpin","047","Gilpin, CO",136,1764000,56
"G0800490","1990","Colorado","08","Grand","049","Grand, CO",4254,46721000,440
"G0800510","1990","Colorado","08","Gunnison","051","Gunnison, CO",4150,43106000,514
"G0800530","1990","Colorado","08","Hinsdale","053","Hinsdale, CO",75,1083000,31
"G0800550","1990","Colorado","08","Huerfano","055","Huerfano, CO",698,7621000,149
"G0800570","1990","Colorado","08","Jackson","057","Jackson, CO",223,4911000,48
"G0800590","1990","Colorado","08","Jefferson","059","Jefferson, CO",133154,3318947000,10736
"G0800610","1990","Colorado","08","Kiowa","061","Kiowa, CO",132,1352000,44
"G0800630","1990","Colorado","08","Kit Carson","063","Kit Carson, CO",1512,19978000,227
"G0800650","1990","Colorado","08","Lake","065","Lake, CO",1250,21340000,170
"G0800670","1990","Colorado","08","La Plata","067","La Plata, CO",10479,149121000,1245
"G0800690","1990","Colorado","08","Larimer","069","Larimer, CO",55716,1148503000,5263
"G0800710","1990","Colorado","08","Las Animas","071","Las Animas, CO",1924,27647000,306
"G0800730","1990","Colorado","08","Lincoln","073","Lincoln, CO",1008,13887000,129
"G0800750","1990","Colorado","08","Logan","075","Logan, CO",4986,74606000,554
"G0800770","1990","Colorado","08","Mesa","077","Mesa, CO",27205,480120000,2520
"G0800790","1990","Colorado","08","Mineral","079","Mineral, CO",57,1058000,34
"G0800810","1990","Colorado","08","Moffat","081","Moffat, CO",2526,54585000,293
"G0800830","1990","Colorado","08","Montezuma","083","Montezuma, CO",3918,63626000,513
"G0800850","1990","Colorado","08","Montrose","085","Montrose, CO",6247,94008000,754
"G0800870","1990","Colorado","08","Morgan","087","Morgan, CO",5837,84704000,557
"G0800890","1990","Colorado","08","Otero","089","Otero, CO",4262,59794000,512
"G0800910","1990","Colorado","08","Ouray","091","Ouray, CO",448,5931000,123
"G0800930","1990","Colorado","08","Park","093","Park, CO",383,5883000,120
"G0800950","1990","Colorado","08","Phillips","095","Phillips, CO",695,9898000,128
"G0800970","1990","Colorado","08","Pitkin","097","Pitkin, CO",13429,208571000,1156
"G0800990","1990","Colorado","08","Prowers","099","Prowers, CO",3083,43461000,419
"G0801010","1990","Colorado","08","Pueblo","101","Pueblo, CO",34095,573897000,2701
"G0801030","1990","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1840,49022000,168
"G0801050","1990","Colorado","08","Rio Grande","105","Rio Grande, CO",2370,34244000,323
"G0801070","1990","Colorado","08","Routt","107","Routt, CO",9684,170851000,729
"G0801090","1990","Colorado","08","Saguache","109","Saguache, CO",397,6733000,88
"G0801110","1990","Colorado","08","San Juan","111","San Juan, CO",58,1165000,39
"G0801130","1990","Colorado","08","San Miguel","113","San Miguel, CO",1517,25166000,271
"G0801150","1990","Colorado","08","Sedgwick","115","Sedgwick, CO",444,5028000,93
"G0801170","1990","Colorado","08","Summit","117","Summit, CO",13682,158317000,976
"G0801190","1990","Colorado","08","Teller","119","Teller, CO",1348,17092000,304
"G0801210","1990","Colorado","08","Washington","121","Washington, CO",653,9853000,108
"G0801230","1990","Colorado","08","Weld","123","Weld, CO",36008,774045000,2733
"G0801250","1990","Colorado","08","Yuma","125","Yuma, CO",1596,21097000,306
"G0809990","1990","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",3017,108778000,114
"G0900010","1990","Connecticut","09","Fairfield","001","Fairfield, CT",411101,13144217000,27468
"G0900030","1990","Connecticut","09","Hartford","003","Hartford, CT",478285,13110607000,24142
"G0900050","1990","Connecticut","09","Litchfield","005","Litchfield, CT",55018,1281210000,5126
"G0900070","1990","Connecticut","09","Middlesex","007","Middlesex, CT",60888,1433461000,3920
"G0900090","1990","Connecticut","09","New Haven","009","New Haven, CT",329737,8258978000,21701
"G0900110","1990","Connecticut","09","New London","011","New London, CT",94678,2238244000,5848
"G0900130","1990","Connecticut","09","Tolland","013","Tolland, CT",23753,462727000,2442
"G0900150","1990","Connecticut","09","Windham","015","Windham, CT",28085,571704000,2145
"G0909990","1990","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",478,12342000,24
"G1000010","1990","Delaware","10","Kent","001","Kent, DE",35537,611347000,2588
"G1000030","1990","Delaware","10","New Castle","003","New Castle, DE",235413,6213792000,12457
"G1000050","1990","Delaware","10","Sussex","005","Sussex, DE",39937,717857000,3701
"G1009990","1990","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",130,2584000,15
"G1109990","1990","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",426959,12401983000,19587
"G1200010","1990","Florida","12","Alachua","001","Alachua, FL",61018,1044527000,4698
"G1200030","1990","Florida","12","Baker","003","Baker, FL",1758,25812000,232
"G1200050","1990","Florida","12","Bay","005","Bay, FL",39348,604499000,3649
"G1200070","1990","Florida","12","Bradford","007","Bradford, FL",3866,52698000,396
"G1200090","1990","Florida","12","Brevard","009","Brevard, FL",136686,2936415000,9744
"G1200110","1990","Florida","12","Broward","011","Broward, FL",461330,9419394000,39915
"G1200130","1990","Florida","12","Calhoun","013","Calhoun, FL",1677,24795000,210
"G1200150","1990","Florida","12","Charlotte","015","Charlotte, FL",23644,376192000,2487
"G1200170","1990","Florida","12","Citrus","017","Citrus, FL",18903,321994000,1963
"G1200190","1990","Florida","12","Clay","019","Clay, FL",23115,353396000,2221
"G1200210","1990","Florida","12","Collier","021","Collier, FL",60794,1055846000,5913
"G1200230","1990","Florida","12","Columbia","023","Columbia, FL",12750,225261000,996
"G1200250","1990","Florida","12","Dade","025","Dade, FL",759420,16345713000,60673
"G1200270","1990","Florida","12","Desoto","027","De Soto, FL",4684,57771000,390
