GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,C4S001,C4U001,C4V001
"G0100470","1987","Alabama","01","Dallas","047","Dallas, AL",13076,188070000,1048
"G0100490","1987","Alabama","01","DeKalb","049","De Kalb, AL",14110,196202000,981
"G0100510","1987","Alabama","01","Elmore","051","Elmore, AL",6160,82435000,685
"G0100530","1987","Alabama","01","Escambia","053","Escambia, AL",9287,140496000,791
"G0100550","1987","Alabama","01","Etowah","055","Etowah, AL",29864,549441000,1919
"G0100570","1987","Alabama","01","Fayette","057","Fayette, AL",4449,75780000,317
"G0100590","1987","Alabama","01","Franklin","059","Franklin, AL",7329,101106000,539
"G0100610","1987","Alabama","01","Geneva","061","Geneva, AL",4169,54135000,363
"G0100630","1987","Alabama","01","Greene","063","Greene, AL",1239,16760000,148
"G0100650","1987","Alabama","01","Hale","065","Hale, AL",2273,25131000,214
"G0100670","1987","Alabama","01","Henry","067","Henry, AL",3578,48990000,300
"G0100690","1987","Alabama","01","Houston","069","Houston, AL",34187,532169000,2404
"G0100710","1987","Alabama","01","Jackson","071","Jackson, AL",10382,160889000,776
"G0100730","1987","Alabama","01","Jefferson","073","Jefferson, AL",296425,5854471000,17087
"G0100750","1987","Alabama","01","Lamar","075","Lamar, AL",5243,73637000,295
"G0100770","1987","Alabama","01","Lauderdale","077","Lauderdale, AL",18244,262041000,1680
"G0100790","1987","Alabama","01","Lawrence","079","Lawrence, AL",4113,88632000,327
"G0100810","1987","Alabama","01","Lee","081","Lee, AL",22387,358744000,1452
"G0100830","1987","Alabama","01","Limestone","083","Limestone, AL",12536,260357000,806
"G0100850","1987","Alabama","01","Lowndes","085","Lowndes, AL",1338,14335000,115
"G0100870","1987","Alabama","01","Macon","087","Macon, AL",4113,46458000,250
"G0100890","1987","Alabama","01","Madison","089","Madison, AL",85177,1746874000,5353
"G0100910","1987","Alabama","01","Marengo","091","Marengo, AL",6030,114074000,432
"G0100930","1987","Alabama","01","Marion","093","Marion, AL",8408,118485000,506
"G0100950","1987","Alabama","01","Marshall","095","Marshall, AL",22273,312716000,1640
"G0100970","1987","Alabama","01","Mobile","097","Mobile, AL",115617,1971316000,8628
"G0100990","1987","Alabama","01","Monroe","099","Monroe, AL",6544,114310000,436
"G0101010","1987","Alabama","01","Montgomery","101","Montgomery, AL",88583,1493312000,5290
"G0101030","1987","Alabama","01","Morgan","103","Morgan, AL",33322,627024000,2313
"G0101050","1987","Alabama","01","Perry","105","Perry, AL",2493,26125000,174
"G0101070","1987","Alabama","01","Pickens","107","Pickens, AL",3230,40121000,365
"G0101090","1987","Alabama","01","Pike","109","Pike, AL",6960,102488000,588
"G0101110","1987","Alabama","01","Randolph","111","Randolph, AL",4088,53860000,337
"G0101130","1987","Alabama","01","Russell","113","Russell, AL",7833,119685000,774
"G0101150","1987","Alabama","01","St Clair","115","St. Clair, AL",5711,87197000,614
"G0101170","1987","Alabama","01","Shelby","117","Shelby, AL",16868,313849000,1399
"G0101190","1987","Alabama","01","Sumter","119","Sumter, AL",2294,33991000,240
"G0101210","1987","Alabama","01","Talladega","121","Talladega, AL",17157,288687000,1167
"G0101230","1987","Alabama","01","Tallapoosa","123","Tallapoosa, AL",14696,217156000,688
"G0101250","1987","Alabama","01","Tuscaloosa","125","Tuscaloosa, AL",37491,647969000,3037
"G0101270","1987","Alabama","01","Walker","127","Walker, AL",15255,276322000,1298
"G0101290","1987","Alabama","01","Washington","129","Washington, AL",2982,71916000,233
"G0101310","1987","Alabama","01","Wilcox","131","Wilcox, AL",1641,17670000,259
"G0101330","1987","Alabama","01","Winston","133","Winston, AL",6818,98887000,469
"G0109990","1987","Alabama","01","Remainder of Alabama","999","Alabama Statewide No Fixed Loc",2633,69748000,81
"G0200100","1987","Alaska","02","Aleutian Islands","010","Aleutian Islands, AK",993,17677000,93
"G0200200","1987","Alaska","02","Anchorage","020","Anchorage, AK",78210,2109472000,6682
"G0200500","1987","Alaska","02","Bethel","050","Bethel, AK",1604,29640000,184
"G0200600","1987","Alaska","02","Bristol Bay Borough","060","Bristol Bay, AK",313,10390000,53
"G0200700","1987","Alaska","02","Dillingham","070","Dillingham (Bristol Bay), AK",1053,24705000,126
"G0200900","1987","Alaska","02","Fairbanks North Star","090","Fairbanks North Star, AK",15359,352017000,1868
"G0201000","1987","Alaska","02","Haines","100","Haines, AK",355,8692000,88
"G0201100","1987","Alaska","02","Juneau","110","Juneau, AK",6168,136669000,823
"G0201220","1987","Alaska","02","Kenai Peninsula","122","Kenai Peninsula, AK",6983,166912000,1157
"G0201300","1987","Alaska","02","Ketchikan Gateway","130","Ketchikan Gateway, AK",4652,124508000,470
"G0201500","1987","Alaska","02","Kodiak Island","150","Kodiak Island, AK",3082,60888000,339
"G0201700","1987","Alaska","02","Matanuska-Susitna","170","Matanuska Susitna, AK",4198,83459000,721
"G0201800","1987","Alaska","02","Nome","180","Nome, AK",1086,26809000,152
"G0201850","1987","Alaska","02","North Slope","185","North Slope, AK",826,25988000,81
"G0202010","1987","Alaska","02","Prince Of Wales-Outer Ketchikan","201","Prince of Wales-Outer Ketchikan , AK",893,25616000,88
"G0202200","1987","Alaska","02","Sitka","220","Sitka, AK",2484,56560000,331
"G0202310","1987","Alaska","02","Skagway-Yakutat-Angoon","231","Skagway-Yakutat-Angoon, AK",459,14406000,123
"G0202400","1987","Alaska","02","Southeast Fairbanks","240","Southeast Fairbanks, AK",503,7479000,120
"G0202610","1987","Alaska","02","Valdez-Cordova","261","Valdez-Cordova, AK",1748,55860000,265
"G0202700","1987","Alaska","02","Wade Hampton","270","Wade Hampton, AK",276,4361000,54
"G0202800","1987","Alaska","02","Wrangell-Petersburg","280","Wrangel-Petersburg, AK",1210,29142000,226
"G0202900","1987","Alaska","02","Yukon-Koyukuk","290","Yukon-Koyukuk, AK",840,37540000,159
"G0209990","1987","Alaska","02","Remainder of Alaska","999","Alaska Statewide No Fixed Loc",4995,271478000,114
"G0400010","1987","Arizona","04","Apache","001","Apache, AZ",5565,91621000,428
"G0400030","1987","Arizona","04","Cochise","003","Cochise, AZ",14631,189167000,1697
"G0400050","1987","Arizona","04","Coconino","005","Coconino, AZ",22862,332583000,2175
"G0400070","1987","Arizona","04","Gila","007","Gila, AZ",7560,135297000,826
"G0400090","1987","Arizona","04","Graham","009","Graham, AZ",2729,31433000,379
"G0400110","1987","Arizona","04","Greenlee","011","Greenlee, AZ",0,0,94
"G0400120","1987","Arizona","04","La Paz","012","La Paz, AZ",1619,18272000,265
"G0400130","1987","Arizona","04","Maricopa","013","Maricopa, AZ",778148,15189681000,52517
"G0400150","1987","Arizona","04","Mohave","015","Mohave, AZ",16969,229242000,2047
"G0400170","1987","Arizona","04","Navajo","017","Navajo, AZ",10810,193945000,1245
"G0400190","1987","Arizona","04","Pima","019","Pima, AZ",204451,3438767000,15285
"G0400210","1987","Arizona","04","Pinal","021","Pinal, AZ",18463,327868000,1619
"G0400230","1987","Arizona","04","Santa Cruz","023","Santa Cruz, AZ",7593,98222000,818
"G0400250","1987","Arizona","04","Yavapai","025","Yavapai, AZ",20888,298397000,2864
"G0400270","1987","Arizona","04","Yuma","027","Yuma, AZ",22260,504423000,1890
"G0409990","1987","Arizona","04","Remainder of Arizona","999","Arizona Statewide No Fixed Loc",0,0,37
"G0500010","1987","Arkansas","05","Arkansas","001","Arkansas, AR",6726,107607000,625
"G0500030","1987","Arkansas","05","Ashley","003","Ashley, AR",6889,149883000,422
"G0500050","1987","Arkansas","05","Baxter","005","Baxter, AR",8597,120494000,812
"G0500070","1987","Arkansas","05","Benton","007","Benton, AR",33604,579438000,1871
"G0500090","1987","Arkansas","05","Boone","009","Boone, AR",9074,130707000,734
"G0500110","1987","Arkansas","05","Bradley","011","Bradley, AR",2951,38357000,266
"G0500130","1987","Arkansas","05","Calhoun","013","Calhoun, AR",533,7773000,93
"G0500150","1987","Arkansas","05","Carroll","015","Carroll, AR",5548,68794000,575
"G0500170","1987","Arkansas","05","Chicot","017","Chicot, AR",2113,23788000,300
"G0500190","1987","Arkansas","05","Clark","019","Clark, AR",5048,65561000,521
"G0500210","1987","Arkansas","05","Clay","021","Clay, AR",3483,43962000,350
"G0500230","1987","Arkansas","05","Cleburne","023","Cleburne, AR",3350,43686000,404
"G0500250","1987","Arkansas","05","Cleveland","025","Cleveland, AR",459,5075000,79
"G0500270","1987","Arkansas","05","Columbia","027","Columbia, AR",6839,107224000,622
"G0500290","1987","Arkansas","05","Conway","029","Conway, AR",4178,72786000,347
"G0500310","1987","Arkansas","05","Craighead","031","Craighead, AR",22077,342542000,1730
"G0500330","1987","Arkansas","05","Crawford","033","Crawford, AR",7817,108215000,654
"G0500350","1987","Arkansas","05","Crittenden","035","Crittenden, AR",9936,145703000,913
"G0500370","1987","Arkansas","05","Cross","037","Cross, AR",3832,57162000,331
"G0500390","1987","Arkansas","05","Dallas","039","Dallas, AR",2979,42626000,268
"G0500410","1987","Arkansas","05","Desha","041","Desha, AR",3617,55317000,368
"G0500430","1987","Arkansas","05","Drew","043","Drew, AR",4239,56553000,340
"G0500450","1987","Arkansas","05","Faulkner","045","Faulkner, AR",15106,211995000,1039
"G0500470","1987","Arkansas","05","Franklin","047","Franklin, AR",2368,29872000,244
"G0500490","1987","Arkansas","05","Fulton","049","Fulton, AR",1086,15736000,186
"G0500510","1987","Arkansas","05","Garland","051","Garland, AR",23218,300466000,2062
"G0500530","1987","Arkansas","05","Grant","053","Grant, AR",1996,28555000,225
"G0500550","1987","Arkansas","05","Greene","055","Greene, AR",8226,112158000,650
"G0500570","1987","Arkansas","05","Hempstead","057","Hempstead, AR",5402,81449000,435
"G0500590","1987","Arkansas","05","Hot Spring","059","Hot Spring, AR",4256,64751000,469
"G0500610","1987","Arkansas","05","Howard","061","Howard, AR",5354,68177000,291
"G0500630","1987","Arkansas","05","Independence","063","Independence, AR",11370,164588000,721
"G0500650","1987","Arkansas","05","Izard","065","Izard, AR",1535,17813000,190
"G0500670","1987","Arkansas","05","Jackson","067","Jackson, AR",4342,67759000,440
"G0500690","1987","Arkansas","05","Jefferson","069","Jefferson, AR",23403,393802000,1787
"G0500710","1987","Arkansas","05","Johnson","071","Johnson, AR",3724,49166000,280
"G0500730","1987","Arkansas","05","Lafayette","073","Lafayette, AR",1501,18614000,170
"G0500750","1987","Arkansas","05","Lawrence","075","Lawrence, AR",3541,41393000,343
"G0500770","1987","Arkansas","05","Lee","077","Lee, AR",1188,15680000,149
"G0500790","1987","Arkansas","05","Lincoln","079","Lincoln, AR",829,12489000,124
"G0500810","1987","Arkansas","05","Little River","081","Little River, AR",2895,69710000,200
"G0500830","1987","Arkansas","05","Logan","083","Logan, AR",3181,38630000,354
"G0500850","1987","Arkansas","05","Lonoke","085","Lonoke, AR",5048,71695000,575
"G0500870","1987","Arkansas","05","Madison","087","Madison, AR",1125,14060000,134
"G0500890","1987","Arkansas","05","Marion","089","Marion, AR",1894,23169000,178
"G0500910","1987","Arkansas","05","Miller","091","Miller, AR",9686,163995000,684
"G0500930","1987","Arkansas","05","Mississippi","093","Mississippi, AR",12680,184904000,1017
"G0500950","1987","Arkansas","05","Monroe","095","Monroe, AR",1503,16754000,266
"G0500970","1987","Arkansas","05","Montgomery","097","Montgomery, AR",1095,12201000,189
"G0500990","1987","Arkansas","05","Nevada","099","Nevada, AR",1966,33199000,181
"G0501010","1987","Arkansas","05","Newton","101","Newton, AR",291,3436000,79
"G0501030","1987","Arkansas","05","Ouachita","103","Ouachita, AR",10104,183306000,708
"G0501050","1987","Arkansas","05","Perry","105","Perry, AR",461,4638000,88
"G0501070","1987","Arkansas","05","Phillips","107","Phillips, AR",5207,61905000,583
"G0501090","1987","Arkansas","05","Pike","109","Pike, AR",1813,24855000,193
"G0501110","1987","Arkansas","05","Poinsett","111","Poinsett, AR",4572,61185000,445
"G0501130","1987","Arkansas","05","Polk","113","Polk, AR",2958,33979000,315
"G0501150","1987","Arkansas","05","Pope","115","Pope, AR",13180,209371000,1014
"G0501170","1987","Arkansas","05","Prairie","117","Prairie, AR",1159,16898000,174
"G0501190","1987","Arkansas","05","Pulaski","119","Pulaski, AR",157136,2868682000,10603
"G0501210","1987","Arkansas","05","Randolph","121","Randolph, AR",3639,45907000,274
"G0501230","1987","Arkansas","05","St Francis","123","St. Francis, AR",6503,88812000,583
"G0501250","1987","Arkansas","05","Saline","125","Saline, AR",6990,113979000,863
"G0501270","1987","Arkansas","05","Scott","127","Scott, AR",2301,26321000,155
"G0501290","1987","Arkansas","05","Searcy","129","Searcy, AR",1693,13484000,119
"G0501310","1987","Arkansas","05","Sebastian","131","Sebastian, AR",55057,983163000,3153
"G0501330","1987","Arkansas","05","Sevier","133","Sevier, AR",3177,35615000,268
"G0501350","1987","Arkansas","05","Sharp","135","Sharp, AR",1324,16009000,222
"G0501370","1987","Arkansas","05","Stone","137","Stone, AR",1258,14103000,192
"G0501390","1987","Arkansas","05","Union","139","Union, AR",15657,271318000,1346
"G0501410","1987","Arkansas","05","Van Buren","141","Van Buren, AR",1986,21141000,247
"G0501430","1987","Arkansas","05","Washington","143","Washington, AR",36967,560368000,2763
"G0501450","1987","Arkansas","05","White","145","White, AR",12474,180355000,1106
"G0501470","1987","Arkansas","05","Woodruff","147","Woodruff, AR",1694,22551000,157
"G0501490","1987","Arkansas","05","Yell","149","Yell, AR",5203,61580000,281
"G0509990","1987","Arkansas","05","Remainder of Arkansas","999","Arkansas Statewide No Fixed Loc",2374,35634000,77
"G0600010","1987","California","06","Alameda","001","Alameda, CA",455499,10494692000,31288
"G0600030","1987","California","06","Alpine","003","Alpine, CA",951,6059000,38
"G0600050","1987","California","06","Amador","005","Amador, CA",5006,84640000,733
"G0600070","1987","California","06","Butte","007","Butte, CA",39055,594953000,4286
"G0600090","1987","California","06","Calaveras","009","Calaveras, CA",3856,72289000,730
"G0600110","1987","California","06","Colusa","011","Colusa, CA",2863,47011000,372
"G0600130","1987","California","06","Contra Costa","013","Contra Costa, CA",235390,5465162000,18610
"G0600150","1987","California","06","Del Norte","015","Del Norte, CA",3498,55697000,557
"G0600170","1987","California","06","El Dorado","017","El Dorado, CA",19616,315132000,2948
"G0600190","1987","California","06","Fresno","019","Fresno, CA",162708,2912036000,14332
"G0600210","1987","California","06","Glenn","021","Glenn, CA",4347,93959000,504
"G0600230","1987","California","06","Humboldt","023","Humboldt, CA",29431,499842000,3336
"G0600250","1987","California","06","Imperial","025","Imperial, CA",17306,255424000,1953
"G0600270","1987","California","06","Inyo","027","Inyo, CA",4644,56713000,585
"G0600290","1987","California","06","Kern","029","Kern, CA",115089,2142179000,10397
"G0600310","1987","California","06","Kings","031","Kings, CA",13798,226191000,1415
"G0600330","1987","California","06","Lake","033","Lake, CA",7189,103626000,1135
"G0600350","1987","California","06","Lassen","035","Lassen, CA",4168,94525000,539
"G0600370","1987","California","06","Los Angeles","037","Los Angeles, CA",3546393,83036371000,212971
"G0600390","1987","California","06","Madera","039","Madera, CA",13075,220510000,1424
"G0600410","1987","California","06","Marin","041","Marin, CA",80499,1805877000,8895
"G0600430","1987","California","06","Mariposa","043","Mariposa, CA",2419,40520000,332
"G0600450","1987","California","06","Mendocino","045","Mendocino, CA",19294,314854000,2501
"G0600470","1987","California","06","Merced","047","Merced, CA",28692,464781000,2684
"G0600490","1987","California","06","Modoc","049","Modoc, CA",1413,19599000,222
"G0600510","1987","California","06","Mono","051","Mono, CA",4764,53885000,471
"G0600530","1987","California","06","Monterey","053","Monterey, CA",77711,1393426000,7792
"G0600550","1987","California","06","Napa","055","Napa, CA",28407,513770000,2927
"G0600570","1987","California","06","Nevada","057","Nevada, CA",14932,236468000,2219
"G0600590","1987","California","06","Orange","059","Orange, CA",1063708,24015329000,66521
"G0600610","1987","California","06","Placer","061","Placer, CA",42582,753018000,4578
"G0600630","1987","California","06","Plumas","063","Plumas, CA",3581,64538000,605
"G0600650","1987","California","06","Riverside","065","Riverside, CA",226575,3978644000,19111
"G0600670","1987","California","06","Sacramento","067","Sacramento, CA",287719,5564572000,22942
"G0600690","1987","California","06","San Benito","069","San Benito, CA",5760,102640000,664
"G0600710","1987","California","06","San Bernardino","071","San Bernardino, CA",297972,5394311000,22493
"G0600730","1987","California","06","San Diego","073","San Diego, CA",734813,14980779000,55899
"G0600750","1987","California","06","San Francisco","075","San Francisco, CA",503859,13398122000,31670
"G0600770","1987","California","06","San Joaquin","077","San Joaquin, CA",112687,2116655000,9418
"G0600790","1987","California","06","San Luis Obispo","079","San Luis Obispo, CA",53200,838856000,5606
"G0600810","1987","California","06","San Mateo","081","San Mateo, CA",267605,6798550000,17906
"G0600830","1987","California","06","Santa Barbara","083","Santa Barbara, CA",120505,2357854000,10108
"G0600850","1987","California","06","Santa Clara","085","Santa Clara, CA",737918,20551539000,37371
"G0600870","1987","California","06","Santa Cruz","087","Santa Cruz, CA",61772,1095044000,6224
"G0600890","1987","California","06","Shasta","089","Shasta, CA",35616,644615000,4159
"G0600910","1987","California","06","Sierra","091","Sierra, CA",422,7783000,88
"G0600930","1987","California","06","Siskiyou","093","Siskiyou, CA",8555,127043000,1228
"G0600950","1987","California","06","Solano","095","Solano, CA",58654,1088483000,5318
"G0600970","1987","California","06","Sonoma","097","Sonoma, CA",105079,2012839000,10740
"G0600990","1987","California","06","Stanislaus","099","Stanislaus, CA",87456,1677798000,7109
"G0601010","1987","California","06","Sutter","101","Sutter, CA",12679,215589000,1426
"G0601030","1987","California","06","Tehama","103","Tehama, CA",9746,168756000,924
"G0601050","1987","California","06","Trinity","105","Trinity, CA",1756,33180000,314
"G0601070","1987","California","06","Tulare","107","Tulare, CA",59165,914954000,5466
"G0601090","1987","California","06","Tuolumne","109","Tuolumne, CA",8903,139135000,1393
"G0601110","1987","California","06","Ventura","111","Ventura, CA",176763,3524202000,13795
"G0601130","1987","California","06","Yolo","113","Yolo, CA",36928,735542000,2987
"G0601150","1987","California","06","Yuba","115","Yuba, CA",8190,142362000,862
"G0609990","1987","California","06","Remainder of California","999","California Statewide No Fixed Loc",14017,444340000,137
"G0800010","1987","Colorado","08","Adams","001","Adams, CO",79696,1657509000,5749
"G0800030","1987","Colorado","08","Alamosa","003","Alamosa, CO",3189,38344000,423
"G0800050","1987","Colorado","08","Arapahoe","005","Arapahoe, CO",145398,3077996000,11455
"G0800070","1987","Colorado","08","Archuleta","007","Archuleta, CO",1242,12182000,217
"G0800090","1987","Colorado","08","Baca","009","Baca, CO",489,5157000,122
"G0800110","1987","Colorado","08","Bent","011","Bent, CO",416,4296000,94
"G0800130","1987","Colorado","08","Boulder","013","Boulder, CO",89176,1827173000,6920
"G0800150","1987","Colorado","08","Chaffee","015","Chaffee, CO",2631,31057000,440
"G0800170","1987","Colorado","08","Cheyenne","017","Cheyenne, CO",373,4380000,63
"G0800190","1987","Colorado","08","Clear Creek","019","Clear Creek, CO",2074,34417000,179
"G0800210","1987","Colorado","08","Conejos","021","Conejos, CO",544,5899000,94
"G0800230","1987","Colorado","08","Costilla","023","Costilla, CO",232,1910000,29
"G0800250","1987","Colorado","08","Crowley","025","Crowley, CO",206,2055000,44
"G0800270","1987","Colorado","08","Custer","027","Custer, CO",169,1961000,53
"G0800290","1987","Colorado","08","Delta","029","Delta, CO",2724,36927000,469
"G0800310","1987","Colorado","08","Denver","031","Denver, CO",322198,7463225000,19731
"G0800330","1987","Colorado","08","Dolores","033","Dolores, CO",119,1516000,30
"G0800350","1987","Colorado","08","Douglas","035","Douglas, CO",7369,137899000,1132
"G0800370","1987","Colorado","08","Eagle","037","Eagle, CO",12321,152354000,1116
"G0800390","1987","Colorado","08","Elbert","039","Elbert, CO",1233,15758000,182
"G0800410","1987","Colorado","08","El Paso","041","El Paso, CO",121931,2156928000,10131
"G0800430","1987","Colorado","08","Fremont","043","Fremont, CO",5937,80389000,708
"G0800450","1987","Colorado","08","Garfield","045","Garfield, CO",8191,138611000,1066
"G0800470","1987","Colorado","08","Gilpin","047","Gilpin, CO",165,1868000,57
"G0800490","1987","Colorado","08","Grand","049","Grand, CO",3886,37967000,481
"G0800510","1987","Colorado","08","Gunnison","051","Gunnison, CO",3765,40487000,456
"G0800530","1987","Colorado","08","Hinsdale","053","Hinsdale, CO",55,654000,31
"G0800550","1987","Colorado","08","Huerfano","055","Huerfano, CO",823,7628000,167
"G0800570","1987","Colorado","08","Jackson","057","Jackson, CO",288,5729000,49
"G0800590","1987","Colorado","08","Jefferson","059","Jefferson, CO",126095,2751819000,10436
"G0800610","1987","Colorado","08","Kiowa","061","Kiowa, CO",200,1893000,55
"G0800630","1987","Colorado","08","Kit Carson","063","Kit Carson, CO",1360,16947000,233
"G0800650","1987","Colorado","08","Lake","065","Lake, CO",1090,15972000,164
"G0800670","1987","Colorado","08","La Plata","067","La Plata, CO",9824,133846000,1233
"G0800690","1987","Colorado","08","Larimer","069","Larimer, CO",50138,883852000,5211
"G0800710","1987","Colorado","08","Las Animas","071","Las Animas, CO",1799,17241000,296
"G0800730","1987","Colorado","08","Lincoln","073","Lincoln, CO",827,11860000,125
"G0800750","1987","Colorado","08","Logan","075","Logan, CO",4925,72797000,569
"G0800770","1987","Colorado","08","Mesa","077","Mesa, CO",22490,357861000,2452
"G0800790","1987","Colorado","08","Mineral","079","Mineral, CO",100,1851000,35
"G0800810","1987","Colorado","08","Moffat","081","Moffat, CO",2455,49277000,317
"G0800830","1987","Colorado","08","Montezuma","083","Montezuma, CO",3958,58969000,541
"G0800850","1987","Colorado","08","Montrose","085","Montrose, CO",5408,82130000,721
"G0800870","1987","Colorado","08","Morgan","087","Morgan, CO",5631,72561000,589
"G0800890","1987","Colorado","08","Otero","089","Otero, CO",4243,56179000,523
"G0800910","1987","Colorado","08","Ouray","091","Ouray, CO",412,5519000,107
"G0800930","1987","Colorado","08","Park","093","Park, CO",429,7376000,118
"G0800950","1987","Colorado","08","Phillips","095","Phillips, CO",713,9590000,127
"G0800970","1987","Colorado","08","Pitkin","097","Pitkin, CO",11055,144063000,994
"G0800990","1987","Colorado","08","Prowers","099","Prowers, CO",3549,48823000,404
"G0801010","1987","Colorado","08","Pueblo","101","Pueblo, CO",28308,431004000,2773
"G0801030","1987","Colorado","08","Rio Blanco","103","Rio Blanco, CO",1603,44538000,176
"G0801050","1987","Colorado","08","Rio Grande","105","Rio Grande, CO",2637,35102000,341
"G0801070","1987","Colorado","08","Routt","107","Routt, CO",7863,127476000,639
"G0801090","1987","Colorado","08","Saguache","109","Saguache, CO",497,7953000,89
"G0801110","1987","Colorado","08","San Juan","111","San Juan, CO",62,1257000,37
"G0801130","1987","Colorado","08","San Miguel","113","San Miguel, CO",1067,11567000,176
"G0801150","1987","Colorado","08","Sedgwick","115","Sedgwick, CO",462,5144000,97
"G0801170","1987","Colorado","08","Summit","117","Summit, CO",8825,91957000,820
"G0801190","1987","Colorado","08","Teller","119","Teller, CO",1563,17348000,354
"G0801210","1987","Colorado","08","Washington","121","Washington, CO",628,8929000,127
"G0801230","1987","Colorado","08","Weld","123","Weld, CO",33501,610584000,2777
"G0801250","1987","Colorado","08","Yuma","125","Yuma, CO",1474,17768000,295
"G0809990","1987","Colorado","08","Remainder of Colorado","999","Colorado Statewide No Fixed Loc",6626,218372000,162
"G0900010","1987","Connecticut","09","Fairfield","001","Fairfield, CT",408232,11072161000,26966
"G0900030","1987","Connecticut","09","Hartford","003","Hartford, CT",478270,11105693000,23673
"G0900050","1987","Connecticut","09","Litchfield","005","Litchfield, CT",53687,1068981000,5007
"G0900070","1987","Connecticut","09","Middlesex","007","Middlesex, CT",57671,1173880000,3885
"G0900090","1987","Connecticut","09","New Haven","009","New Haven, CT",326145,6830427000,21516
"G0900110","1987","Connecticut","09","New London","011","New London, CT",92964,1966527000,5836
"G0900130","1987","Connecticut","09","Tolland","013","Tolland, CT",22749,378688000,2392
"G0900150","1987","Connecticut","09","Windham","015","Windham, CT",27586,489390000,2104
"G0909990","1987","Connecticut","09","Remainder of Connecticut","999","Connecticut Statewide No Fixed Loc",622,13089000,23
"G1000010","1987","Delaware","10","Kent","001","Kent, DE",29724,464274000,2364
"G1000030","1987","Delaware","10","New Castle","003","New Castle, DE",205606,4797983000,10933
"G1000050","1987","Delaware","10","Sussex","005","Sussex, DE",38092,588317000,3481
"G1009990","1987","Delaware","10","Remainder of Delaware","999","Delaware Statewide No Fixed Loc",220,2666000,13
"G1109990","1987","District Of Columbia","11","Remainder of District Of Columbia","999","District of Columbia No Fixed Loc",396808,9459317000,19676
"G1200010","1987","Florida","12","Alachua","001","Alachua, FL",55698,1066269000,4394
"G1200030","1987","Florida","12","Baker","003","Baker, FL",1433,19729000,219
"G1200050","1987","Florida","12","Bay","005","Bay, FL",36737,499692000,3588
"G1200070","1987","Florida","12","Bradford","007","Bradford, FL",3164,40020000,385
"G1200090","1987","Florida","12","Brevard","009","Brevard, FL",119891,2332002000,8843
"G1200110","1987","Florida","12","Broward","011","Broward, FL",415395,7598455000,36500
"G1200130","1987","Florida","12","Calhoun","013","Calhoun, FL",1836,22135000,227
"G1200150","1987","Florida","12","Charlotte","015","Charlotte, FL",18098,274799000,1978
"G1200170","1987","Florida","12","Citrus","017","Citrus, FL",15325,229194000,1746
"G1200190","1987","Florida","12","Clay","019","Clay, FL",20582,279551000,2075
"G1200210","1987","Florida","12","Collier","021","Collier, FL",45834,716170000,4907
"G1200230","1987","Florida","12","Columbia","023","Columbia, FL",10722,214189000,929
"G1200250","1987","Florida","12","Dade","025","Dade, FL",712568,13690583000,58036
"G1200270","1987","Florida","12","DeSoto","027","De Soto, FL",3163,38666000,391
"G1200290","1987","Florida","12","Dixie","029","Dixie, FL",1243,15883000,188
